Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
13 36 F N 1 50 no-more-than 4 NA 3 blue green 3 1 6 0 3 0 4 0 -1 TRUE Inferior 0.783289817232 7677
13 36 F N 1 51 more-than 4 NA 2 green yellow 1 0 5 0 2 0 4 1 -2 FALSE Inferior 0 8489
13 36 F N 1 52 exactly 5 NA 3 green blue 1 0 2 0 5 0 6 1 -2 FALSE Inferior 0.261096605744 6676
13 36 F N 1 53 exactly 4 A 4 green black 2 0 3 0 3 0 4 1 0 TRUE Equal 99.4778067885 4635
13 36 F N 1 54 less-than 4 NA 5 blue yellow 3 1 5 0 5 0 2 1 1 FALSE Superior 0.783289817232 8042
13 36 F N 1 55 more-than 4 NA 5 green red 1 1 4 0 2 1 2 1 1 TRUE Superior 100 5210
13 36 F N 1 56 less-than 4 NA 1 green blue 5 0 6 0 2 0 5 1 -3 TRUE Inferior 0.522193211488 6012
13 36 F N 1 57 no-more-than 4 NA 5 green yellow 4 0 3 1 2 1 5 0 1 FALSE Superior 99.2167101828 6213
13 36 F N 1 58 no-more-than 6 NA 3 green blue 2 0 2 0 3 0 1 1 -3 TRUE Inferior 0.522193211488 15015
13 36 F N 1 59 more-than 4 NA 1 blue yellow 4 0 1 0 3 1 4 0 -3 FALSE Inferior 0 5661
13 36 F N 1 60 less-than 6 NA 7 green yellow 3 1 3 1 1 1 5 0 1 FALSE Superior 0.261096605744 7123
13 36 F N 1 61 more-than 6 NA 7 red blue 2 1 5 1 2 0 3 0 1 TRUE Superior 100 6260
13 36 F N 1 62 no-more-than 5 NA 7 blue yellow 4 1 3 0 2 1 1 1 2 FALSE Superior 0.522193211488 7203
13 36 F N 1 63 less-than 5 NA 4 blue green 6 1 3 0 5 0 3 0 -1 TRUE Inferior 0.783289817232 7434
13 36 F N 1 64 more-than 4 NA 6 green black 1 1 2 1 3 0 3 1 2 TRUE Superior 100 6209
13 36 F N 1 65 exactly 5 NA 2 red green 4 0 5 1 1 0 2 0 -3 FALSE Inferior 99.4778067885 3611
13 36 F N 1 66 no-more-than 5 NA 5 blue green 3 1 1 1 3 0 1 1 0 TRUE Equal 50.1305483029 6954
13 36 F N 1 67 no-less-than 6 NA 6 blue green 2 1 2 0 2 1 2 1 0 TRUE Equal 100 8894
13 36 F N 1 68 exactly 5 A 6 green blue 1 1 6 0 5 1 2 0 1 ? Superior 0.261096605744 4873
13 36 F N 1 69 more-than 6 NA 6 green black 6 0 1 1 5 1 3 0 0 FALSE Equal 100 7108
13 36 F N 1 70 exactly 4 NA 3 green blue 2 0 6 0 4 1 5 0 -1 FALSE Inferior 100 5436
13 36 F N 1 71 no-less-than 4 NA 5 green yellow 1 1 3 0 2 1 2 1 1 TRUE Superior 0.522193211488 8777
13 36 F N 1 72 more-than 5 NA 3 green black 6 0 2 0 6 0 5 1 -2 FALSE Inferior 0.783289817232 8853
13 36 F N 1 73 exactly 4 A 6 red blue 4 0 4 1 2 1 3 0 2 ? Superior 1.04438642298 5227
13 36 F N 1 74 exactly 4 A 5 green blue 1 1 6 0 4 1 1 0 1 ? Superior 1.56657963446 5770
13 36 F N 1 75 no-more-than 5 NA 6 green red 2 1 6 0 2 1 2 1 1 FALSE Superior 0.522193211488 8610
13 36 F N 1 76 no-more-than 6 NA 6 blue red 6 0 2 1 2 1 2 1 0 TRUE Equal 99.7389033943 5769
13 36 F N 1 77 no-more-than 5 NA 4 red yellow 1 0 6 1 4 0 2 0 -1 TRUE Inferior 1.82767624021 6614
13 36 F N 1 78 no-less-than 4 NA 4 green blue 2 0 2 0 2 1 2 1 0 TRUE Equal 100 8553
13 36 F N 1 79 more-than 5 NA 5 red green 6 0 3 1 2 1 3 0 0 FALSE Equal 0 5981
13 36 F N 1 80 exactly 5 NA 7 green red 3 1 4 1 5 0 5 0 2 ? Superior 0.261096605744 7217
13 36 F N 1 81 no-more-than 6 NA 4 green yellow 6 1 4 0 5 0 1 0 -2 TRUE Inferior 100 5836
13 36 F N 1 82 more-than 6 NA 9 green black 2 1 2 1 5 1 6 0 3 TRUE Superior 99.7389033943 8993
13 36 F N 1 83 less-than 4 NA 4 green blue 2 0 1 1 2 1 1 1 0 FALSE Equal 0.522193211488 11148
13 36 F N 1 84 more-than 5 NA 7 blue red 4 1 2 1 1 1 4 0 2 TRUE Superior 100 21656
13 36 F N 1 85 no-more-than 4 NA 4 red yellow 2 1 2 0 1 1 1 1 0 TRUE Equal 98.1723237598 6365
13 36 F N 1 86 exactly 6 A 6 red green 6 1 5 0 4 0 1 0 0 TRUE Equal 98.955613577 5290
13 36 F N 1 87 more-than 6 NA 3 blue black 6 0 2 0 2 0 4 1 -3 FALSE Inferior 1.30548302872 7716
13 36 F N 1 88 exactly 5 A 5 blue black 4 0 2 0 5 1 1 0 0 TRUE Equal 99.4778067885 5992
13 36 F N 1 89 no-less-than 5 NA 5 green blue 2 1 1 1 5 0 2 1 0 TRUE Equal 100 13314
13 36 F N 1 90 exactly 5 NA 4 blue yellow 6 0 4 0 5 0 6 1 -1 FALSE Inferior 0.522193211488 3982
13 36 F N 1 91 less-than 5 NA 2 red black 1 0 4 0 2 1 2 0 -3 TRUE Inferior 100 5586
13 36 F N 1 92 no-more-than 6 NA 9 red yellow 2 1 1 0 3 1 4 1 3 FALSE Superior 0 4874
13 36 F N 1 93 exactly 5 NA 8 blue black 3 0 4 1 2 0 4 1 3 ? Superior 1.04438642298 4717
13 36 F N 1 94 exactly 6 A 8 red yellow 5 0 2 1 3 0 6 1 2 ? Superior 2.08877284595 4204
13 36 F N 1 95 less-than 5 NA 5 red black 2 1 5 0 3 1 1 0 0 FALSE Equal 1.30548302872 5800
13 36 F N 1 96 less-than 6 NA 5 blue red 6 0 6 0 6 0 1 1 -1 TRUE Inferior 98.6945169713 8741
13 36 F N 1 97 more-than 5 NA 4 red yellow 2 0 5 0 3 0 4 1 -1 FALSE Inferior 0.261096605744 3993
13 36 F N 1 98 less-than 4 NA 6 green red 4 0 3 1 3 1 2 0 2 FALSE Superior 3.39425587467 12045
13 36 F N 1 99 exactly 4 NA 7 green blue 3 1 2 1 5 0 2 1 3 ? Superior 2.3498694517 4738
13 36 F N 1 100 exactly 6 NA 8 green red 2 1 5 0 2 1 4 1 2 ? Superior 1.04438642298 7736
13 36 F N 1 101 more-than 5 NA 2 blue red 1 0 5 0 4 0 1 1 -3 FALSE Inferior 1.04438642298 7165
13 36 F N 1 102 no-less-than 4 NA 3 red black 5 0 3 0 6 0 4 1 -1 FALSE Inferior 98.4334203655 9330
13 36 F N 1 103 no-less-than 6 NA 9 blue green 2 1 5 1 2 1 3 0 3 TRUE Superior 1.56657963446 5413
13 36 F N 1 104 less-than 5 NA 3 blue yellow 3 0 3 0 3 0 2 1 -2 TRUE Inferior 98.955613577 12400
13 36 F N 1 105 less-than 5 NA 7 green black 3 0 6 1 3 0 1 1 2 FALSE Superior 0 7482
13 36 F N 1 106 more-than 4 NA 7 green red 2 1 2 1 1 0 3 1 3 TRUE Superior 98.4334203655 9227
13 36 F N 1 107 no-less-than 6 NA 5 blue red 1 0 1 0 3 1 6 0 -1 FALSE Inferior 98.6945169713 10628
13 36 F N 1 108 exactly 4 NA 2 green blue 3 1 1 0 4 0 4 0 -2 FALSE Inferior 0 3626
13 36 F N 1 109 no-less-than 5 NA 4 blue yellow 1 1 5 0 3 0 3 0 -1 FALSE Inferior 100 10475
13 36 F N 1 110 more-than 6 NA 5 blue green 4 0 6 1 3 0 4 0 -1 FALSE Inferior 0.261096605744 6748
13 36 F N 1 111 no-less-than 5 NA 3 red green 1 0 1 1 4 0 5 0 -2 FALSE Inferior 1.30548302872 6834
13 36 F N 1 112 no-more-than 6 NA 7 red yellow 5 1 4 0 3 0 2 1 1 FALSE Superior 100 5635
13 36 F N 1 113 exactly 6 A 7 blue green 6 1 3 0 1 1 1 0 1 ? Superior 0.783289817232 4316
13 36 F N 1 114 less-than 4 NA 7 red black 1 0 2 1 3 1 2 1 3 FALSE Superior 100 7017
13 36 F N 1 115 exactly 4 NA 1 red black 4 0 3 0 5 1 5 0 -3 FALSE Inferior 0.261096605744 47003
13 36 F N 1 116 exactly 5 NA 5 blue black 6 0 2 1 2 1 1 1 0 TRUE Equal 100 20691
13 36 F N 1 117 no-more-than 5 NA 3 blue yellow 4 0 4 0 1 1 4 0 -2 TRUE Inferior 0.522193211488 12962
13 36 F N 1 118 more-than 5 NA 8 blue green 3 1 1 0 1 1 4 1 3 TRUE Superior 100 5483
13 36 F N 1 119 more-than 6 NA 8 green black 2 1 6 0 4 1 2 1 2 TRUE Superior 100 6281
13 36 F N 1 120 exactly 5 A 8 blue green 3 0 3 1 5 1 1 0 3 ? Superior 1.04438642298 14268
13 36 F N 2 1 exactly 5 A 8 blue green 5 1 2 0 3 1 6 0 3 ? Superior 2.08877284595 5970
13 36 F N 2 2 no-more-than 4 NA 5 red black 3 0 2 1 4 0 3 1 1 FALSE Superior 1.56657963446 6529
13 36 F N 2 3 more-than 5 NA 7 green red 2 1 1 0 3 1 2 1 2 TRUE Superior 100 11629
13 36 F N 2 4 less-than 5 NA 4 blue red 3 0 3 0 1 0 1 1 -1 TRUE Inferior 100 6841
13 36 F N 2 5 no-more-than 5 NA 7 red yellow 2 1 3 0 3 1 2 1 2 FALSE Superior 99.4778067885 5866
13 36 F N 2 6 less-than 4 NA 1 blue red 4 1 4 0 6 0 1 0 -3 TRUE Inferior 1.04438642298 8637
