Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
1 57 F Y 1 27 more-than 5 NA 5 red blue 4 0 6 0 4 1 1 1 0 FALSE Equal 0 4241
1 57 F Y 1 28 less-than 5 NA 2 blue red 6 0 2 1 3 0 5 0 -3 TRUE Inferior 100 7215
1 57 F Y 1 29 exactly 6 A 6 red blue 6 0 1 0 6 1 4 0 0 TRUE Equal 100 3967
1 57 F Y 1 30 less-than 4 NA 2 blue red 5 1 3 0 6 0 4 0 -2 TRUE Inferior 0.522193211488 3557
1 57 F Y 1 31 less-than 5 NA 8 blue black 2 0 4 1 4 1 5 0 3 FALSE Superior 0 10494
1 57 F Y 1 32 exactly 6 NA 8 green red 2 1 2 1 4 1 2 0 2 ? Superior 0 5943
1 57 F Y 1 33 no-more-than 6 NA 6 blue red 2 1 2 1 3 0 2 1 0 TRUE Equal 100 4488
1 57 F Y 1 34 exactly 6 NA 6 red yellow 2 1 2 1 1 0 2 1 0 TRUE Equal 100 3239
1 57 F Y 1 35 more-than 6 NA 3 blue green 3 0 3 0 6 0 1 1 -3 FALSE Inferior 0 4134
1 57 F Y 1 36 exactly 4 NA 2 green red 4 0 3 0 4 0 4 1 -2 FALSE Inferior 99.7389033943 5943
1 57 F Y 1 37 no-more-than 5 NA 5 blue red 1 1 1 0 2 1 2 1 0 TRUE Equal 0 3853
1 57 F Y 1 38 exactly 4 NA 3 green black 4 0 3 1 5 0 6 0 -1 FALSE Inferior 0 2785
1 57 F Y 1 39 no-less-than 5 NA 4 red green 3 0 4 0 3 0 1 1 -1 FALSE Inferior 0 16795
1 57 F Y 1 40 more-than 4 NA 3 green yellow 6 0 5 0 4 0 4 1 -1 FALSE Inferior 0 3026
1 57 F Y 1 41 more-than 6 NA 5 blue yellow 5 0 6 1 4 0 1 0 -1 FALSE Inferior 0 7915
1 57 F Y 1 42 exactly 4 NA 1 red yellow 3 0 2 1 6 0 1 0 -3 FALSE Inferior 0 3984
1 57 F Y 1 43 no-less-than 4 NA 1 red black 1 0 2 1 2 0 2 0 -3 FALSE Inferior 0 5232
1 57 F Y 1 44 less-than 6 NA 9 blue red 4 0 2 1 2 1 5 1 3 FALSE Superior 0 6015
1 57 F Y 1 45 no-more-than 5 NA 3 green blue 1 0 4 0 4 0 6 1 -2 TRUE Inferior 0 6175
1 57 F Y 1 46 no-more-than 6 NA 5 red yellow 4 0 3 1 6 0 1 0 -1 TRUE Inferior 0 5271
1 57 F Y 1 47 no-less-than 6 NA 5 red yellow 4 0 5 1 6 0 6 0 -1 FALSE Inferior 0 7499
1 57 F Y 1 48 less-than 6 NA 6 red green 5 0 2 1 4 1 4 0 0 FALSE Equal 100 17793
1 57 F Y 1 49 more-than 5 NA 6 red green 3 1 1 1 2 0 2 1 1 TRUE Superior 100 9165
1 57 F Y 1 50 exactly 5 A 7 red black 1 0 1 0 5 1 2 1 2 ? Superior 0 2960
1 57 F Y 1 51 no-less-than 6 NA 3 red green 2 1 6 0 1 0 3 0 -3 FALSE Inferior 0 4140
1 57 F Y 1 52 more-than 5 NA 4 green black 5 0 3 1 6 0 1 0 -1 FALSE Inferior 0 3557
1 57 F Y 1 53 exactly 6 NA 4 blue red 2 1 5 0 4 0 2 0 -2 FALSE Inferior 0 4393
1 57 F Y 1 54 exactly 4 NA 4 red green 3 1 3 0 1 0 1 1 0 TRUE Equal 100 3447
1 57 F Y 1 55 no-less-than 6 NA 6 blue green 1 1 1 1 1 0 4 1 0 TRUE Equal 100 16441
1 57 F Y 1 56 more-than 6 NA 8 blue red 4 1 5 0 2 1 2 1 2 TRUE Superior 98.955613577 10479
1 57 F Y 1 57 more-than 4 NA 7 red blue 3 1 2 1 2 1 5 0 3 TRUE Superior 99.2167101828 5152
1 57 F Y 1 58 exactly 5 NA 4 blue green 6 1 6 0 2 0 2 0 -1 FALSE Inferior 0 3111
1 57 F Y 1 59 no-more-than 6 NA 4 red green 4 0 3 0 4 0 2 1 -2 TRUE Inferior 0 7206
1 57 F Y 1 60 no-more-than 4 NA 7 red green 2 1 3 1 2 1 5 0 3 FALSE Superior 0 4084
1 57 F Y 1 61 no-more-than 5 NA 8 green black 6 0 2 0 2 1 6 1 3 FALSE Superior 0 5631
1 57 F Y 1 62 no-less-than 5 NA 3 blue red 1 0 4 1 4 0 2 0 -2 FALSE Inferior 0 4692
1 57 F Y 1 63 no-less-than 4 NA 3 red green 3 0 5 0 2 0 5 1 -1 FALSE Inferior 0 4074
1 57 F Y 1 64 exactly 6 A 8 blue yellow 6 1 5 0 1 0 2 1 2 ? Superior 0.522193211488 4091
1 57 F Y 1 65 less-than 4 NA 4 green blue 2 0 2 1 6 0 2 1 0 FALSE Equal 100 3416
1 57 F Y 1 66 more-than 4 NA 5 blue red 5 0 4 0 3 1 2 1 1 TRUE Superior 0 3571
1 57 F Y 1 67 more-than 4 NA 4 red yellow 1 1 3 0 3 1 2 0 0 FALSE Equal 100 2902
1 57 F Y 1 68 exactly 6 A 7 green yellow 4 0 1 1 3 0 6 1 1 ? Superior 0 3201
1 57 F Y 1 69 more-than 6 NA 6 red green 1 1 4 1 6 0 1 1 0 FALSE Equal 99.7389033943 4007
1 57 F Y 1 70 exactly 6 NA 7 red yellow 3 0 5 0 3 1 4 1 1 ? Superior 0 3900
1 57 F Y 1 71 less-than 4 NA 7 green black 3 1 3 1 3 0 1 1 3 FALSE Superior 0 3757
1 57 F Y 1 72 more-than 5 NA 7 red yellow 1 1 4 1 2 1 5 0 2 TRUE Superior 0 4692
1 57 F Y 1 73 less-than 5 NA 6 green black 2 1 1 0 4 1 1 0 1 FALSE Superior 0 3911
1 57 F Y 1 74 more-than 4 NA 1 red black 4 0 2 1 2 0 3 0 -3 FALSE Inferior 0.522193211488 3274
1 57 F Y 1 75 no-less-than 6 NA 9 blue black 3 0 2 0 4 1 5 1 3 TRUE Superior 0 3397
1 57 F Y 1 76 no-less-than 5 NA 5 green red 1 1 2 1 1 0 2 1 0 TRUE Equal 100 3279
1 57 F Y 1 77 less-than 4 NA 1 green yellow 6 0 1 1 5 0 5 0 -3 TRUE Inferior 0 2956
1 57 F Y 1 78 no-more-than 4 NA 3 green blue 4 0 6 1 4 0 2 0 -1 TRUE Inferior 0 3283
1 57 F Y 1 79 less-than 6 NA 4 blue yellow 2 0 5 1 4 0 3 0 -2 TRUE Inferior 0.261096605744 4723
1 57 F Y 1 80 exactly 5 NA 8 green red 1 0 4 1 1 1 3 1 3 ? Superior 0.522193211488 4577
1 57 F Y 1 81 more-than 5 NA 8 blue red 1 1 3 1 4 1 5 0 3 TRUE Superior 100 8313
1 57 F Y 1 82 no-less-than 4 NA 4 red blue 1 0 5 0 2 1 2 1 0 TRUE Equal 100 4243
1 57 F Y 1 83 no-more-than 6 NA 3 green black 3 0 1 0 3 1 3 0 -3 TRUE Inferior 0 6609
1 57 F Y 1 84 more-than 4 NA 2 red blue 2 0 4 0 3 1 6 0 -2 FALSE Inferior 0.783289817232 6397
1 57 F Y 1 85 less-than 5 NA 4 green black 1 0 6 0 2 1 2 0 -1 TRUE Inferior 100 3695
1 57 F Y 1 86 less-than 6 NA 3 blue yellow 2 1 3 0 6 0 1 0 -3 TRUE Inferior 100 7231
1 57 F Y 1 87 exactly 6 NA 3 blue black 2 0 6 0 1 0 5 1 -3 FALSE Inferior 0 4693
1 57 F Y 1 88 less-than 6 NA 5 green yellow 5 1 5 0 1 0 1 0 -1 TRUE Inferior 100 4937
1 57 F Y 1 89 no-less-than 4 NA 2 red yellow 4 0 3 0 4 1 6 0 -2 FALSE Inferior 99.7389033943 4857
1 57 F Y 1 90 no-more-than 5 NA 7 red blue 4 1 1 1 4 0 2 1 2 FALSE Superior 0 11783
1 57 F Y 1 91 no-more-than 4 NA 5 red black 1 1 2 1 4 0 2 1 1 FALSE Superior 0 5380
1 57 F Y 1 92 no-less-than 6 NA 7 red yellow 5 1 4 0 2 1 4 0 1 TRUE Superior 0 11191
1 57 F Y 1 93 no-more-than 4 NA 4 red blue 3 1 3 0 5 0 1 1 0 TRUE Equal 100 3367
1 57 F Y 1 94 exactly 5 NA 2 red blue 6 0 6 1 1 0 6 0 -3 FALSE Inferior 0 3476
1 57 F Y 1 95 exactly 5 NA 5 green black 1 1 1 1 4 0 3 1 0 TRUE Equal 100 3898
1 57 F Y 1 96 more-than 5 NA 2 green red 1 0 4 0 3 1 5 0 -3 FALSE Inferior 0.522193211488 3342
1 57 F Y 1 97 no-more-than 6 NA 7 red green 2 1 3 0 6 0 5 1 1 FALSE Superior 0 3405
1 57 F Y 1 98 exactly 4 A 5 red blue 4 1 5 0 1 0 1 1 1 ? Superior 0 3692
1 57 F Y 1 99 more-than 6 NA 4 green black 5 1 1 0 6 0 5 0 -2 FALSE Inferior 0 3331
1 57 F Y 1 100 less-than 4 NA 5 blue yellow 2 1 6 0 2 1 1 1 1 FALSE Superior 0 3788
1 57 F Y 1 101 no-more-than 6 NA 8 red yellow 2 1 2 1 2 0 4 1 2 FALSE Superior 0 8983
1 57 F Y 1 102 exactly 6 NA 5 green blue 4 0 3 0 1 1 4 0 -1 FALSE Inferior 0.261096605744 3142
1 57 F Y 1 103 exactly 4 NA 4 green yellow 2 1 2 0 2 1 6 0 0 TRUE Equal 100 2493
1 57 F Y 1 104 no-more-than 5 NA 2 green red 2 0 5 1 2 0 3 0 -3 TRUE Inferior 100 3926
1 57 F Y 1 105 less-than 5 NA 7 red yellow 1 1 2 0 6 1 5 0 2 FALSE Superior 0 2468
1 57 F Y 1 106 less-than 6 NA 8 red black 3 1 1 0 3 1 2 1 2 FALSE Superior 0 3816
1 57 F Y 1 107 no-less-than 5 NA 8 red black 4 1 3 0 4 1 4 0 3 TRUE Superior 0 3948
1 57 F Y 1 108 more-than 6 NA 7 blue black 3 1 3 1 1 1 5 0 1 TRUE Superior 100 2819
1 57 F Y 1 109 exactly 4 NA 5 green red 1 1 2 1 2 1 1 0 1 ? Superior 0 3500
1 57 F Y 1 110 no-more-than 4 NA 2 green blue 3 1 1 0 5 0 2 0 -2 TRUE Inferior 0.783289817232 5048
1 57 F Y 1 111 exactly 6 NA 9 red yellow 5 1 2 1 2 1 3 0 3 ? Superior 0 3417
1 57 F Y 1 112 no-more-than 6 NA 9 red blue 5 1 2 1 2 0 2 1 3 FALSE Superior 0 4121
1 57 F Y 1 113 exactly 4 NA 7 green blue 2 1 3 1 2 1 3 0 3 ? Superior 0 2340
1 57 F Y 1 114 no-more-than 4 NA 6 red black 2 1 2 1 4 0 2 1 2 FALSE Superior 0 2819
1 57 F Y 1 115 less-than 4 NA 6 green blue 4 0 2 1 2 1 2 1 2 FALSE Superior 0 3387
1 57 F Y 1 116 no-less-than 4 NA 7 green black 5 0 2 1 2 1 3 1 3 TRUE Superior 0 22249
1 57 F Y 1 117 no-more-than 4 NA 1 green black 6 0 3 0 3 1 1 0 -3 TRUE Inferior 0 8273
1 57 F Y 1 118 less-than 5 NA 3 blue red 4 0 5 0 6 1 1 0 -2 TRUE Inferior 0 3998
1 57 F Y 1 119 exactly 6 NA 6 blue green 4 1 1 1 1 1 1 0 0 TRUE Equal 100 4076
1 57 F Y 1 120 less-than 5 NA 5 green red 1 1 2 1 2 0 2 1 0 FALSE Equal 100 11178
1 57 F Y 2 1 more-than 5 NA 3 blue red 2 0 1 0 5 1 1 0 -2 FALSE Inferior 0.261096605744 7234
1 57 F Y 2 2 less-than 5 NA 8 blue black 6 1 2 1 6 0 5 0 3 FALSE Superior 0 14829
1 57 F Y 2 3 more-than 6 NA 5 blue red 4 0 5 0 1 0 5 1 -1 FALSE Inferior 0 6048
1 57 F Y 2 4 no-more-than 5 NA 2 green red 5 0 2 0 3 1 5 0 -3 TRUE Inferior 0 4101
1 57 F Y 2 5 exactly 4 NA 2 blue red 3 0 5 0 4 1 5 0 -2 FALSE Inferior 100 2931
1 57 F Y 2 6 no-more-than 4 NA 2 red yellow 6 1 6 0 6 0 3 0 -2 TRUE Inferior 0 3919
1 57 F Y 2 7 more-than 4 NA 2 blue yellow 3 0 5 0 2 0 2 1 -2 FALSE Inferior 0 3892
1 57 F Y 2 8 less-than 4 NA 1 blue green 5 0 5 0 6 1 5 0 -3 TRUE Inferior 0 4346
1 57 F Y 2 9 no-more-than 5 NA 4 red green 5 0 3 0 3 0 4 1 -1 TRUE Inferior 0 5396
1 57 F Y 2 10 more-than 6 NA 6 red yellow 2 0 5 0 5 1 1 1 0 FALSE Equal 0 7120
1 57 F Y 2 11 no-less-than 5 NA 4 green blue 4 0 4 0 6 0 6 1 -1 FALSE Inferior 0 5159
1 57 F Y 2 12 less-than 6 NA 5 red black 2 0 5 0 2 1 2 0 -1 TRUE Inferior 100 4971
1 57 F Y 2 13 exactly 6 A 9 green blue 5 0 3 1 6 1 2 0 3 ? Superior 0 3533
1 57 F Y 2 14 more-than 4 NA 5 red yellow 3 1 6 0 2 1 6 0 1 TRUE Superior 100 5087
1 57 F Y 2 15 no-more-than 4 NA 5 blue black 3 0 1 1 1 1 3 1 1 FALSE Superior 0 4248
1 57 F Y 2 16 no-less-than 4 NA 1 green yellow 4 1 4 0 6 0 1 0 -3 FALSE Inferior 100 7016
1 57 F Y 2 17 more-than 4 NA 7 blue black 5 0 1 1 3 1 3 1 3 TRUE Superior 100 4724
1 57 F Y 2 18 exactly 6 A 8 green black 4 0 6 1 2 1 3 0 2 ? Superior 0 3856
1 57 F Y 2 19 no-more-than 6 NA 9 green yellow 2 1 6 0 5 1 2 1 3 FALSE Superior 0 9723
1 57 F Y 2 20 no-more-than 6 NA 5 blue yellow 1 1 1 0 1 0 2 0 -1 TRUE Inferior 0 4379
1 57 F Y 2 21 exactly 5 NA 4 green black 3 0 1 0 1 1 1 0 -1 FALSE Inferior 0 3486
1 57 F Y 2 22 no-less-than 5 NA 5 green blue 6 0 3 1 3 0 2 1 0 TRUE Equal 100 7726
1 57 F Y 2 23 exactly 6 NA 5 green blue 4 0 6 1 4 0 4 0 -1 FALSE Inferior 99.7389033943 3698
1 57 F Y 2 24 no-more-than 4 NA 6 blue yellow 2 1 2 1 2 1 2 0 2 FALSE Superior 0 3883
1 57 F Y 2 25 less-than 5 NA 3 red blue 1 0 4 1 2 0 6 0 -2 TRUE Inferior 100 3599
1 57 F Y 2 26 less-than 6 NA 7 green red 3 0 3 1 4 1 2 0 1 FALSE Superior 0 6846
1 57 F Y 2 27 more-than 5 NA 6 red black 2 1 4 0 4 0 4 1 1 TRUE Superior 100 3805
1 57 F Y 2 28 exactly 5 A 5 blue red 1 0 5 0 2 0 5 1 0 TRUE Equal 100 3330
1 57 F Y 2 29 less-than 5 NA 5 green blue 4 1 6 0 6 0 1 1 0 FALSE Equal 0.261096605744 3856
1 57 F Y 2 30 no-less-than 4 NA 5 red green 1 1 1 1 1 0 3 1 1 TRUE Superior 0 4157
1 57 F Y 2 31 no-less-than 6 NA 9 red black 5 1 2 0 2 0 4 1 3 TRUE Superior 0.261096605744 5646
1 57 F Y 2 32 less-than 5 NA 7 green blue 2 1 2 1 1 0 3 1 2 FALSE Superior 0 5528
1 57 F Y 2 33 exactly 6 NA 8 blue black 2 0 3 1 3 0 5 1 2 ? Superior 0 3306
1 57 F Y 2 34 exactly 6 NA 6 green black 3 0 1 1 5 1 3 0 0 TRUE Equal 99.4778067885 3375
1 57 F Y 2 35 exactly 6 NA 6 red green 5 1 6 0 1 1 1 0 0 TRUE Equal 100 3678
1 57 F Y 2 36 exactly 5 A 7 red black 5 0 3 0 2 1 5 1 2 ? Superior 0 3679
1 57 F Y 2 37 no-more-than 5 NA 3 green black 3 0 5 0 5 1 4 0 -2 TRUE Inferior 100 4000
1 57 F Y 2 38 exactly 5 NA 5 blue yellow 3 1 1 1 1 1 4 0 0 TRUE Equal 100 3951
1 57 F Y 2 39 less-than 4 NA 4 green blue 3 1 1 0 4 0 1 1 0 FALSE Equal 0 3920
1 57 F Y 2 40 exactly 4 NA 4 blue green 6 0 1 1 2 1 1 1 0 TRUE Equal 100 4253
1 57 F Y 2 41 more-than 5 NA 5 blue red 2 1 1 1 2 1 5 0 0 FALSE Equal 0 7770
1 57 F Y 2 42 no-less-than 4 NA 4 red green 2 1 3 0 2 1 3 0 0 TRUE Equal 100 8751
1 57 F Y 2 43 exactly 6 NA 9 red yellow 5 1 1 0 2 0 4 1 3 ? Superior 0 4149
1 57 F Y 2 44 no-less-than 6 NA 4 red blue 1 0 4 0 3 0 1 1 -2 FALSE Inferior 0 5254
1 57 F Y 2 45 no-less-than 4 NA 2 green black 2 0 2 0 5 1 1 0 -2 FALSE Inferior 0 4602
1 57 F Y 2 46 more-than 5 NA 8 red yellow 1 0 6 1 4 0 2 1 3 TRUE Superior 100 3412
1 57 F Y 2 47 more-than 5 NA 2 blue green 1 0 2 0 2 0 1 1 -3 FALSE Inferior 0 4073
1 57 F Y 2 48 no-more-than 4 NA 3 blue yellow 3 0 1 0 5 0 4 1 -1 TRUE Inferior 100 3569
1 57 F Y 2 49 exactly 4 NA 5 red black 2 1 1 0 1 1 2 1 1 ? Superior 0 4320
1 57 F Y 2 50 more-than 4 NA 3 green yellow 3 0 1 0 5 0 4 1 -1 FALSE Inferior 0 4224
1 57 F Y 2 51 no-less-than 5 NA 6 green yellow 2 0 4 0 4 1 2 1 1 TRUE Superior 0 5288
1 57 F Y 2 52 exactly 4 A 6 blue yellow 5 0 4 0 2 1 4 1 2 ? Superior 0 5168
1 57 F Y 2 53 no-less-than 4 NA 6 green blue 1 1 3 1 4 0 2 1 2 TRUE Superior 0 4286
1 57 F Y 2 54 exactly 6 NA 4 green black 3 1 4 0 5 0 6 0 -2 FALSE Inferior 0 3958
1 57 F Y 2 55 more-than 6 NA 4 blue black 6 0 3 0 1 1 4 0 -2 FALSE Inferior 0 3025
1 57 F Y 2 56 no-more-than 4 NA 4 green black 1 0 1 1 3 1 5 0 0 TRUE Equal 100 6682
1 57 F Y 2 57 exactly 6 A 6 blue black 6 0 3 0 6 1 1 0 0 TRUE Equal 100 3689
1 57 F Y 2 58 less-than 4 NA 2 blue yellow 2 0 6 1 4 0 4 0 -2 TRUE Inferior 0 3152
1 57 F Y 2 59 exactly 5 NA 8 blue red 3 1 1 0 1 1 4 1 3 ? Superior 0 4220
1 57 F Y 2 60 less-than 6 NA 3 blue yellow 4 0 6 0 4 0 3 1 -3 TRUE Inferior 99.7389033943 3123
1 57 F Y 2 61 exactly 5 A 8 green yellow 5 1 3 1 6 0 5 0 3 ? Superior 0 2432
1 57 F Y 2 62 less-than 5 NA 4 red black 4 0 5 0 3 1 1 0 -1 TRUE Inferior 100 4131
1 57 F Y 2 63 no-more-than 5 NA 8 green blue 4 1 4 1 4 0 4 0 3 FALSE Superior 0.261096605744 3602
1 57 F Y 2 64 no-more-than 6 NA 4 green yellow 5 1 3 0 2 0 6 0 -2 TRUE Inferior 0 4895
1 57 F Y 2 65 no-less-than 6 NA 8 green blue 4 1 3 0 2 1 2 1 2 TRUE Superior 0 11953
1 57 F Y 2 66 no-more-than 6 NA 6 green yellow 3 1 3 0 3 1 5 0 0 TRUE Equal 0 4121
1 57 F Y 2 67 more-than 6 NA 3 green black 2 0 5 1 1 0 6 0 -3 FALSE Inferior 0 4200
1 57 F Y 2 68 no-less-than 4 NA 7 red black 2 0 2 1 2 1 3 1 3 TRUE Superior 0 4475
1 57 F Y 2 69 exactly 4 A 7 green yellow 3 1 5 0 2 0 4 1 3 ? Superior 0 3649
1 57 F Y 2 70 exactly 5 A 6 blue black 4 0 5 0 1 1 5 1 1 ? Superior 0 3681
1 57 F Y 2 71 exactly 5 NA 2 green blue 5 0 1 0 4 0 4 1 -3 FALSE Inferior 0 3258
1 57 F Y 2 72 less-than 5 NA 6 red yellow 4 0 1 1 2 1 3 1 1 FALSE Superior 0 3870
1 57 F Y 2 73 exactly 4 NA 7 red black 3 1 2 1 2 1 1 0 3 ? Superior 0.522193211488 3860
1 57 F Y 2 74 no-less-than 5 NA 8 green red 6 1 2 1 2 0 5 0 3 TRUE Superior 0 4312
1 57 F Y 2 75 exactly 4 NA 6 red yellow 1 1 3 0 3 1 2 1 2 ? Superior 0 3159
1 57 F Y 2 76 exactly 4 NA 1 blue black 3 1 4 0 4 0 3 0 -3 FALSE Inferior 0 5666
1 57 F Y 2 77 no-less-than 5 NA 3 red black 5 0 4 1 5 0 6 0 -2 FALSE Inferior 100 7826
1 57 F Y 2 78 less-than 6 NA 8 green black 3 1 3 0 4 1 1 1 2 FALSE Superior 0 3971
1 57 F Y 2 79 more-than 4 NA 1 green yellow 1 0 4 1 2 0 6 0 -3 FALSE Inferior 0 2983
1 57 F Y 2 80 less-than 4 NA 5 red yellow 1 0 3 1 1 1 1 1 1 FALSE Superior 0 4356
1 57 F Y 2 81 no-more-than 4 NA 7 blue black 3 1 1 1 3 1 6 0 3 FALSE Superior 100 4540
1 57 F Y 2 82 less-than 4 NA 7 red yellow 2 1 2 1 3 1 3 0 3 FALSE Superior 0.261096605744 4038
1 57 F Y 2 83 more-than 5 NA 7 green yellow 2 1 2 1 3 1 4 0 2 TRUE Superior 100 5831
1 57 F Y 2 84 exactly 5 NA 3 blue black 2 0 5 1 6 0 6 0 -2 FALSE Inferior 100 3974
1 57 F Y 2 85 no-less-than 5 NA 7 red green 1 1 6 0 3 0 6 1 2 TRUE Superior 0.522193211488 3663
1 57 F Y 2 86 no-more-than 6 NA 3 blue yellow 4 0 1 0 5 0 3 1 -3 TRUE Inferior 0 4074
1 57 F Y 2 87 no-more-than 4 NA 1 green blue 4 1 2 0 6 0 5 0 -3 TRUE Inferior 100 5294
1 57 F Y 2 88 exactly 5 NA 5 red black 1 1 1 1 2 0 3 1 0 TRUE Equal 100 4495
1 57 F Y 2 89 no-more-than 5 NA 7 green black 2 1 2 1 3 1 6 0 2 FALSE Superior 100 5265
1 57 F Y 2 90 no-less-than 4 NA 3 blue black 5 1 6 0 5 0 2 0 -1 FALSE Inferior 0 5436
1 57 F Y 2 91 no-less-than 5 NA 2 blue black 2 0 1 0 5 1 3 0 -3 FALSE Inferior 0 7510
1 57 F Y 2 92 exactly 4 A 5 red green 4 0 6 0 1 1 4 1 1 ? Superior 0.261096605744 3777
1 57 F Y 2 93 less-than 6 NA 4 green yellow 2 0 5 1 6 0 5 0 -2 TRUE Inferior 100 5470
1 57 F Y 2 94 exactly 6 A 7 blue black 6 1 1 1 5 0 6 0 1 ? Superior 0.261096605744 3771
1 57 F Y 2 95 exactly 4 NA 3 blue red 6 0 3 1 5 0 1 0 -1 FALSE Inferior 0 4717
1 57 F Y 2 96 more-than 6 NA 8 green black 4 1 1 0 6 0 4 1 2 TRUE Superior 100 4019
1 57 F Y 2 97 no-more-than 6 NA 7 green blue 2 1 1 0 5 1 2 0 1 FALSE Superior 100 4889
1 57 F Y 2 98 exactly 4 NA 4 green red 1 1 5 0 3 0 3 1 0 TRUE Equal 100 4483
1 57 F Y 2 99 more-than 6 NA 7 red black 3 0 1 1 2 1 4 1 1 TRUE Superior 100 3761
1 57 F Y 2 100 no-more-than 5 NA 6 red green 1 1 2 0 2 1 3 1 1 FALSE Superior 100 4364
1 57 F Y 2 101 less-than 5 NA 2 blue red 4 1 5 0 2 0 4 0 -3 TRUE Inferior 100 3620
1 57 F Y 2 102 no-more-than 5 NA 5 red green 1 1 4 0 6 0 4 1 0 TRUE Equal 0 3912
1 57 F Y 2 103 no-less-than 6 NA 7 red green 4 0 3 0 5 1 2 1 1 TRUE Superior 0 6588
1 57 F Y 2 104 exactly 5 NA 7 blue red 2 0 3 0 1 1 6 1 2 ? Superior 0 4216
1 57 F Y 2 105 exactly 6 NA 7 red yellow 2 1 5 1 5 0 5 0 1 ? Superior 0 3984
1 57 F Y 2 106 exactly 4 A 4 red blue 5 0 2 0 4 1 6 0 0 TRUE Equal 100 3281
1 57 F Y 2 107 no-less-than 6 NA 3 blue black 1 0 5 0 6 1 1 0 -3 FALSE Inferior 0 6203
1 57 F Y 2 108 less-than 6 NA 9 blue green 1 0 3 1 4 1 2 1 3 FALSE Superior 0 4483
1 57 F Y 2 109 more-than 4 NA 4 red blue 2 1 2 1 4 0 5 0 0 FALSE Equal 100 3173
1 57 F Y 2 110 no-less-than 6 NA 6 blue yellow 3 1 6 0 3 1 6 0 0 TRUE Equal 100 13073
