Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
9 55 M n 1 1 no-more-than 6 NA 7 green yellow 2 0 4 1 3 1 4 0 1 FALSE Superior 100 12111
9 55 M n 1 2 more-than 4 NA 5 red blue 3 1 3 0 2 1 6 0 1 TRUE Superior 100 6827
9 55 M n 1 3 exactly 6 A 8 blue green 5 0 2 1 6 1 6 0 2 ? Superior 0 4434
9 55 M n 1 4 exactly 5 NA 7 blue red 2 1 3 1 4 0 2 1 2 ? Superior 0 6604
9 55 M n 1 5 exactly 6 NA 4 blue green 6 0 5 0 2 1 5 0 -2 FALSE Inferior 0.783289817232 4357
9 55 M n 1 6 exactly 6 NA 8 green yellow 3 0 4 1 4 1 5 0 2 ? Superior 0 6786
9 55 M n 1 7 exactly 4 NA 5 blue red 2 1 1 0 2 1 1 1 1 ? Superior 0.783289817232 5407
9 55 M n 1 8 no-less-than 6 NA 9 blue green 3 1 5 0 3 1 3 1 3 TRUE Superior 100 22445
9 55 M n 1 9 no-less-than 6 NA 3 blue yellow 1 0 2 0 5 1 4 0 -3 FALSE Inferior 0.522193211488 9111
9 55 M n 1 10 more-than 6 NA 4 red yellow 2 0 1 0 5 1 6 0 -2 FALSE Inferior 99.7389033943 3830
9 55 M n 1 11 no-less-than 6 NA 7 blue black 3 0 2 0 4 1 3 1 1 TRUE Superior 100 11033
9 55 M n 1 12 exactly 5 A 5 blue red 5 1 6 0 4 0 5 0 0 TRUE Equal 100 5417
9 55 M n 1 13 less-than 6 NA 8 red green 3 1 5 0 3 1 2 1 2 FALSE Superior 0 3854
9 55 M n 1 14 more-than 5 NA 4 green blue 3 0 5 0 2 0 3 1 -1 FALSE Inferior 1.30548302872 7719
9 55 M n 1 15 no-less-than 5 NA 4 blue yellow 3 0 3 0 1 1 2 0 -1 FALSE Inferior 1.04438642298 12146
9 55 M n 1 16 exactly 4 A 4 green blue 4 1 6 0 3 0 4 0 0 TRUE Equal 99.7389033943 3749
9 55 M n 1 17 no-more-than 5 NA 3 green blue 2 0 2 0 2 1 1 0 -2 TRUE Inferior 90.0783289817 18081
9 55 M n 1 18 exactly 4 NA 2 green blue 3 0 4 0 1 1 1 0 -2 FALSE Inferior 0.522193211488 3497
9 55 M n 1 19 exactly 6 NA 5 red yellow 2 1 3 0 6 0 2 0 -1 FALSE Inferior 0.522193211488 2955
9 55 M n 1 20 less-than 5 NA 4 green blue 5 1 1 0 6 0 3 0 -1 TRUE Inferior 100 5569
9 55 M n 1 21 no-more-than 5 NA 8 blue black 6 0 4 1 1 0 4 1 3 FALSE Superior 0.522193211488 8574
9 55 M n 1 22 exactly 4 NA 1 red blue 4 0 6 1 6 0 6 0 -3 FALSE Inferior 0.522193211488 4811
9 55 M n 1 23 exactly 6 NA 6 blue green 4 1 1 0 1 0 2 1 0 TRUE Equal 100 3598
9 55 M n 1 24 less-than 4 NA 6 green red 3 1 1 1 5 0 2 1 2 FALSE Superior 0 10233
9 55 M n 1 25 exactly 4 NA 7 red black 1 1 3 1 3 1 2 0 3 ? Superior 1.04438642298 7141
9 55 M n 1 26 exactly 6 NA 3 red yellow 5 0 2 0 5 0 3 1 -3 FALSE Inferior 0.261096605744 3422
9 55 M n 1 27 no-more-than 5 NA 4 blue red 1 0 3 0 2 1 1 0 -1 TRUE Inferior 75.7180156658 9441
9 55 M n 1 28 less-than 5 NA 3 green blue 1 0 5 0 6 1 6 0 -2 TRUE Inferior 1.04438642298 6756
9 55 M n 1 29 less-than 6 NA 4 red yellow 3 0 6 0 5 1 4 0 -2 TRUE Inferior 98.1723237598 8036
9 55 M n 1 30 exactly 5 NA 5 blue green 2 1 1 1 2 1 2 0 0 TRUE Equal 100 5849
9 55 M n 1 31 no-more-than 4 NA 5 blue black 2 0 2 1 3 1 4 0 1 FALSE Superior 0.261096605744 24442
9 55 M n 1 32 no-more-than 4 NA 4 green red 6 0 5 0 2 1 2 1 0 TRUE Equal 100 7018
9 55 M n 1 33 less-than 5 NA 5 green yellow 2 0 4 0 2 1 3 1 0 FALSE Equal 0 6270
9 55 M n 1 34 less-than 5 NA 2 blue red 4 0 1 0 2 0 1 1 -3 TRUE Inferior 93.4725848564 6365
9 55 M n 1 35 exactly 4 A 6 blue yellow 6 0 2 1 4 1 6 0 2 ? Superior 0 7066
9 55 M n 1 36 more-than 6 NA 8 red blue 4 1 2 1 2 1 6 0 2 TRUE Superior 100 15421
9 55 M n 1 37 no-less-than 4 NA 2 red blue 6 1 3 0 5 0 6 0 -2 FALSE Inferior 84.5953002611 12051
9 55 M n 1 38 no-more-than 6 NA 4 blue yellow 3 0 6 0 2 0 4 1 -2 TRUE Inferior 80.9399477807 15934
9 55 M n 1 39 less-than 4 NA 7 red blue 1 0 2 1 2 1 3 1 3 FALSE Superior 0.522193211488 27571
9 55 M n 1 40 less-than 5 NA 8 green blue 4 1 4 0 1 1 3 1 3 FALSE Superior 0 6478
9 55 M n 1 41 no-less-than 6 NA 5 green black 6 0 1 0 6 0 5 1 -1 FALSE Inferior 16.1879895561 8916
9 55 M n 1 42 exactly 4 NA 6 red yellow 1 1 2 1 3 1 5 0 2 ? Superior 0.261096605744 4044
9 55 M n 1 43 less-than 4 NA 3 red green 1 0 6 0 1 1 2 0 -1 TRUE Inferior 96.6057441253 9635
9 55 M n 1 44 no-more-than 6 NA 3 green blue 2 0 6 0 2 1 4 0 -3 TRUE Inferior 66.5796344648 20994
9 55 M n 1 45 more-than 6 NA 6 blue yellow 4 1 4 0 2 1 2 0 0 FALSE Equal 0 16344
9 55 M n 1 46 less-than 6 NA 7 red yellow 3 0 5 1 6 0 2 1 1 FALSE Superior 1.82767624021 6123
9 55 M n 1 47 more-than 4 NA 1 blue yellow 5 1 2 0 3 0 4 0 -3 FALSE Inferior 100 8700
9 55 M n 1 48 exactly 5 NA 3 red blue 1 0 4 0 4 1 6 0 -2 FALSE Inferior 0.261096605744 5452
9 55 M n 1 49 no-less-than 5 NA 5 blue yellow 3 0 2 1 1 1 2 1 0 TRUE Equal 94.5169712794 9823
