Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
8 48 M N 1 59 exactly 5 NA 4 green black 1 1 5 0 1 0 2 0 -1 FALSE Inferior 10.9660574413 4458
8 48 M N 1 60 more-than 4 NA 7 blue black 3 1 3 1 1 1 2 0 3 TRUE Superior 10.9660574413 3688
8 48 M N 1 61 more-than 4 NA 3 red green 1 1 4 0 5 0 1 0 -1 FALSE Inferior 16.7101827676 2906
8 48 M N 1 62 less-than 6 NA 7 blue green 4 0 3 0 4 1 3 1 1 FALSE Superior 21.409921671 4515
8 48 M N 1 63 exactly 5 A 7 green yellow 5 0 5 1 2 1 1 0 2 ? Superior 16.1879895561 2717
8 48 M N 1 64 exactly 4 NA 4 red blue 1 1 1 1 4 0 2 1 0 TRUE Equal 99.2167101828 4321
8 48 M N 1 65 no-more-than 6 NA 9 blue green 5 1 2 0 2 1 2 1 3 FALSE Superior 12.7937336815 14475
8 48 M N 1 66 less-than 6 NA 3 green yellow 6 0 5 0 6 1 2 0 -3 TRUE Inferior 16.7101827676 2932
8 48 M N 1 67 less-than 5 NA 7 red black 4 0 2 1 4 1 1 1 2 FALSE Superior 19.0600522193 2306
8 48 M N 1 68 exactly 6 A 7 red yellow 1 1 4 0 6 1 1 0 1 ? Superior 24.2819843342 2322
8 48 M N 1 69 no-more-than 5 NA 2 red black 1 0 6 0 5 0 5 1 -3 TRUE Inferior 21.6710182768 4997
8 48 M N 1 70 more-than 5 NA 8 green blue 2 1 2 0 6 1 5 0 3 TRUE Superior 22.9765013055 3021
8 48 M N 1 71 less-than 5 NA 2 blue red 3 0 3 0 6 1 5 0 -3 TRUE Inferior 19.3211488251 3067
8 48 M N 1 72 no-more-than 4 NA 3 blue yellow 1 0 6 0 2 1 5 0 -1 TRUE Inferior 18.0156657963 2418
8 48 M N 1 73 more-than 6 NA 4 blue red 1 1 1 0 5 0 2 0 -2 FALSE Inferior 14.3603133159 3371
8 48 M N 1 74 no-less-than 4 NA 7 blue black 3 1 1 1 5 0 3 1 3 TRUE Superior 15.4046997389 3587
8 48 M N 1 75 more-than 6 NA 9 green black 5 1 2 0 2 1 2 1 3 TRUE Superior 10.182767624 3017
8 48 M N 1 76 exactly 4 A 7 green yellow 4 1 5 0 3 1 3 0 3 ? Superior 20.6266318538 2330
8 48 M N 1 77 no-less-than 6 NA 4 red blue 5 0 6 0 1 1 2 0 -2 FALSE Inferior 11.4882506527 2188
8 48 M N 1 78 more-than 5 NA 2 green yellow 4 0 1 0 2 1 6 0 -3 FALSE Inferior 4.96083550914 6002
8 48 M N 1 79 no-more-than 4 NA 4 green yellow 4 0 4 0 1 1 3 1 0 TRUE Equal 90.6005221932 4366
8 48 M N 1 80 exactly 5 A 5 green yellow 1 0 5 0 6 0 5 1 0 TRUE Equal 100 2688
8 48 M N 1 81 no-less-than 5 NA 7 red yellow 2 0 3 1 2 0 4 1 2 TRUE Superior 0 3427
8 48 M N 1 82 no-more-than 5 NA 5 red black 1 1 1 1 3 0 3 1 0 TRUE Equal 9.13838120104 5650
8 48 M N 1 83 more-than 4 NA 4 green blue 1 1 1 0 1 1 2 1 0 FALSE Equal 7.83289817232 3685
8 48 M N 1 84 more-than 6 NA 8 red black 2 0 3 1 2 1 3 1 2 TRUE Superior 100 3563
8 48 M N 1 85 exactly 4 NA 3 red blue 3 0 1 0 6 1 5 0 -1 FALSE Inferior 0 2611
8 48 M N 1 86 less-than 4 NA 2 red yellow 5 1 2 0 6 0 3 0 -2 TRUE Inferior 3.65535248042 2338
8 48 M N 1 87 no-less-than 4 NA 5 blue yellow 3 0 3 1 1 0 2 1 1 TRUE Superior 23.7597911227 4025
8 48 M N 1 88 less-than 5 NA 4 blue yellow 1 1 2 0 3 0 2 0 -1 TRUE Inferior 14.0992167102 3077
8 48 M N 1 89 more-than 6 NA 3 blue yellow 5 0 6 0 3 0 3 1 -3 FALSE Inferior 13.315926893 2186
8 48 M N 1 90 exactly 5 NA 5 blue green 4 0 1 1 4 1 5 0 0 TRUE Equal 100 3106
8 48 M N 1 91 no-more-than 4 NA 1 green blue 1 0 4 0 1 1 5 0 -3 TRUE Inferior 0 2268
8 48 M N 1 92 no-more-than 6 NA 3 green yellow 5 0 5 1 5 0 5 0 -3 TRUE Inferior 7.31070496084 7842
8 48 M N 1 93 no-more-than 5 NA 8 red green 1 0 6 1 2 1 2 0 3 FALSE Superior 31.8537859008 6145
8 48 M N 1 94 exactly 4 NA 4 green black 1 1 1 1 2 0 2 1 0 TRUE Equal 93.4725848564 3515
8 48 M N 1 95 no-less-than 6 NA 7 green yellow 6 0 1 0 4 1 3 1 1 TRUE Superior 50.1305483029 3925
8 48 M N 1 96 no-less-than 4 NA 6 blue red 3 1 2 1 1 1 2 0 2 TRUE Superior 34.2036553525 3363
8 48 M N 1 97 exactly 6 A 9 red black 4 0 3 1 6 1 2 0 3 ? Superior 20.8877284595 3899
8 48 M N 1 98 no-less-than 5 NA 2 red green 6 1 6 0 5 0 2 0 -3 FALSE Inferior 21.409921671 2850
8 48 M N 1 99 exactly 6 NA 8 red green 3 1 3 0 5 0 5 1 2 ? Superior 27.6762402089 2754
8 48 M N 1 100 more-than 4 NA 2 green red 3 0 1 1 2 0 4 0 -2 FALSE Inferior 21.1488250653 3392
8 48 M N 1 101 no-less-than 4 NA 2 blue black 1 1 2 0 2 0 3 0 -2 FALSE Inferior 19.5822454308 3189
8 48 M N 1 102 no-less-than 5 NA 6 green black 2 1 3 0 2 1 2 1 1 TRUE Superior 50.1305483029 3444
8 48 M N 1 103 exactly 5 NA 2 red yellow 4 0 4 1 3 0 6 0 -3 FALSE Inferior 26.6318537859 2259
8 48 M N 1 104 more-than 5 NA 7 red blue 1 0 4 1 2 1 1 1 2 TRUE Superior 4.17754569191 3417
8 48 M N 1 105 exactly 4 A 6 red black 3 0 2 1 3 0 4 1 2 ? Superior 26.1096605744 1035
8 48 M N 1 106 exactly 6 NA 6 green yellow 1 1 4 0 1 0 5 1 0 TRUE Equal 100 3939
8 48 M N 1 107 no-more-than 6 NA 8 blue black 1 1 1 0 4 1 3 1 2 FALSE Superior 100 3745
8 48 M N 1 108 no-less-than 4 NA 1 blue green 5 0 6 1 4 0 1 0 -3 FALSE Inferior 9.66057441253 4371
8 48 M N 1 109 more-than 5 NA 4 green blue 2 0 1 1 5 0 6 0 -1 FALSE Inferior 0 3908
8 48 M N 1 110 exactly 6 A 6 green red 1 0 5 0 6 1 4 0 0 TRUE Equal 100 2561
8 48 M N 1 111 less-than 4 NA 7 blue green 1 1 3 1 3 1 3 0 3 FALSE Superior 0 2939
8 48 M N 1 112 exactly 4 NA 1 red blue 5 1 5 0 5 0 1 0 -3 FALSE Inferior 0 2346
8 48 M N 1 113 exactly 5 NA 6 green yellow 2 1 2 1 2 1 2 0 1 ? Superior 0 1907
8 48 M N 1 114 no-more-than 4 NA 5 blue green 2 1 5 0 1 1 2 1 1 FALSE Superior 100 2557
8 48 M N 1 115 less-than 6 NA 6 green blue 3 1 3 1 2 0 2 0 0 FALSE Equal 100 6473
8 48 M N 1 116 less-than 4 NA 4 red blue 4 0 2 1 3 0 2 1 0 FALSE Equal 41.2532637076 4939
8 48 M N 1 117 no-less-than 6 NA 5 blue yellow 5 0 4 0 4 1 1 0 -1 FALSE Inferior 16.4490861619 3130
8 48 M N 1 118 no-more-than 6 NA 6 red blue 1 0 5 1 1 1 4 0 0 TRUE Equal 100 4817
8 48 M N 1 119 no-more-than 6 NA 5 green blue 5 0 5 0 5 0 2 1 -1 TRUE Inferior 19.0600522193 4412
8 48 M N 1 120 more-than 4 NA 5 red yellow 1 1 2 1 4 0 2 1 1 TRUE Superior 100 3005
8 48 M N 2 1 no-more-than 5 NA 6 green blue 1 1 2 1 3 1 5 0 1 FALSE Superior 11.7493472585 5379
8 48 M N 2 2 exactly 5 A 5 red black 3 0 1 0 6 0 5 1 0 TRUE Equal 100 2900
8 48 M N 2 3 more-than 6 NA 4 green yellow 3 0 2 0 3 0 4 1 -2 FALSE Inferior 24.2819843342 3649
8 48 M N 2 4 exactly 6 A 8 red blue 4 0 2 1 6 1 4 0 2 ? Superior 26.6318537859 2691
8 48 M N 2 5 no-less-than 6 NA 3 green red 4 1 6 0 5 0 6 0 -3 FALSE Inferior 21.9321148825 3883
8 48 M N 2 6 exactly 6 NA 6 green yellow 2 1 2 1 2 1 6 0 0 TRUE Equal 100 2812
8 48 M N 2 7 no-more-than 4 NA 1 red blue 2 0 3 1 4 0 5 0 -3 TRUE Inferior 23.7597911227 4507
8 48 M N 2 8 exactly 4 NA 4 blue yellow 1 1 4 0 1 1 2 1 0 TRUE Equal 29.5039164491 2562
8 48 M N 2 9 more-than 4 NA 1 green yellow 3 0 1 0 2 0 6 1 -3 FALSE Inferior 100 6874
8 48 M N 2 10 no-more-than 5 NA 7 green red 3 1 2 0 2 0 4 1 2 FALSE Superior 19.8433420366 5530
8 48 M N 2 11 no-less-than 5 NA 7 green red 6 1 2 0 2 0 1 1 2 TRUE Superior 22.9765013055 4483
8 48 M N 2 12 no-less-than 5 NA 3 green yellow 1 0 4 0 5 0 2 1 -2 FALSE Inferior 25.8485639687 3320
8 48 M N 2 13 more-than 6 NA 9 green blue 3 1 3 1 3 1 4 0 3 TRUE Superior 20.6266318538 5139
8 48 M N 2 14 more-than 6 NA 7 green blue 1 1 3 1 4 0 3 1 1 TRUE Superior 89.0339425587 8580
8 48 M N 2 15 exactly 4 NA 6 green red 3 1 3 1 5 0 1 0 2 ? Superior 11.7493472585 3147
8 48 M N 2 16 less-than 4 NA 6 green red 2 1 4 0 2 1 2 1 2 FALSE Superior 4.43864229765 2986
8 48 M N 2 17 more-than 6 NA 5 red yellow 5 1 5 0 1 0 1 0 -1 FALSE Inferior 11.4882506527 6837
8 48 M N 2 18 exactly 6 NA 3 blue green 2 0 6 1 6 0 4 0 -3 FALSE Inferior 17.4934725849 5617
8 48 M N 2 19 less-than 4 NA 7 red green 3 1 1 1 3 1 4 0 3 FALSE Superior 15.9268929504 2248
8 48 M N 2 20 exactly 5 NA 6 green red 2 0 2 1 2 1 2 1 1 ? Superior 8.61618798956 3095
8 48 M N 2 21 no-less-than 6 NA 4 blue yellow 1 1 1 0 3 0 2 0 -2 FALSE Inferior 3.65535248042 6528
8 48 M N 2 22 no-more-than 6 NA 9 green blue 2 1 6 0 5 1 2 1 3 FALSE Superior 15.9268929504 3902
8 48 M N 2 23 no-more-than 5 NA 5 green red 4 1 5 0 2 0 1 1 0 TRUE Equal 100 5786
8 48 M N 2 24 no-more-than 5 NA 8 green yellow 6 1 3 0 1 0 2 1 3 FALSE Superior 9.13838120104 3730
8 48 M N 2 25 no-more-than 6 NA 5 blue green 5 0 6 1 5 0 2 0 -1 TRUE Inferior 16.1879895561 3025
8 48 M N 2 26 less-than 4 NA 5 green blue 2 1 3 1 1 0 2 0 1 FALSE Superior 2.61096605744 2213
8 48 M N 2 27 less-than 6 NA 7 blue green 4 0 2 1 5 0 5 1 1 FALSE Superior 3.65535248042 7156
8 48 M N 2 28 no-less-than 4 NA 1 blue green 3 1 3 0 3 0 5 0 -3 FALSE Inferior 10.182767624 4065
8 48 M N 2 29 exactly 6 NA 4 green blue 4 1 1 0 5 0 3 0 -2 FALSE Inferior 19.0600522193 3804
8 48 M N 2 30 less-than 6 NA 8 green blue 4 1 4 1 1 0 3 0 2 FALSE Superior 8.09399477807 4001
8 48 M N 2 31 exactly 5 NA 5 red green 3 1 1 1 3 0 1 1 0 TRUE Equal 100 9676
8 48 M N 2 32 exactly 6 NA 5 blue red 1 0 2 0 2 0 4 1 -1 FALSE Inferior 16.1879895561 4089
8 48 M N 2 33 no-less-than 4 NA 5 blue black 6 0 2 1 1 1 2 1 1 TRUE Superior 3.91644908616 8650
8 48 M N 2 34 exactly 4 NA 5 blue black 3 1 1 1 1 1 1 0 1 ? Superior 0 2541
8 48 M N 2 35 exactly 4 A 4 green yellow 6 0 4 1 3 0 6 0 0 TRUE Equal 100 5055
8 48 M N 2 36 no-more-than 4 NA 3 green red 1 0 6 1 2 0 3 0 -1 TRUE Inferior 0 4771
8 48 M N 2 37 exactly 6 NA 7 blue green 6 0 5 1 2 1 6 0 1 ? Superior 0 2960
8 48 M N 2 38 exactly 4 NA 4 blue black 3 0 3 1 6 0 1 1 0 TRUE Equal 100 3023
8 48 M N 2 39 less-than 5 NA 5 green red 1 1 2 1 2 1 5 0 0 FALSE Equal 100 4028
8 48 M N 2 40 exactly 5 A 6 red yellow 5 1 4 0 1 1 2 0 1 ? Superior 0 2313
8 48 M N 2 41 less-than 5 NA 8 red blue 1 0 3 1 3 1 2 1 3 FALSE Superior 12.0104438642 2868
8 48 M N 2 42 no-less-than 4 NA 3 red black 3 0 6 0 4 0 1 1 -1 FALSE Inferior 16.4490861619 4554
8 48 M N 2 43 exactly 5 NA 2 blue green 4 0 2 1 6 0 4 0 -3 FALSE Inferior 19.0600522193 2708
8 48 M N 2 44 more-than 5 NA 2 blue yellow 3 1 1 0 5 0 2 0 -3 FALSE Inferior 15.9268929504 2608
8 48 M N 2 45 more-than 4 NA 7 green blue 3 1 1 1 6 0 3 1 3 TRUE Superior 20.1044386423 2460
8 48 M N 2 46 exactly 6 NA 6 green red 4 0 1 1 4 0 5 1 0 TRUE Equal 100 2587
8 48 M N 2 47 no-less-than 6 NA 6 red green 4 1 1 0 2 1 2 0 0 TRUE Equal 93.7336814621 4090
8 48 M N 2 48 exactly 6 NA 9 red green 3 1 2 1 4 1 5 0 3 ? Superior 19.5822454308 2728
8 48 M N 2 49 no-less-than 5 NA 4 green black 1 1 1 0 3 0 1 0 -1 FALSE Inferior 13.8381201044 2829
8 48 M N 2 50 no-more-than 4 NA 6 blue green 2 1 6 0 2 1 2 1 2 FALSE Superior 11.7493472585 2610
8 48 M N 2 51 less-than 5 NA 3 green yellow 2 0 6 0 2 0 6 1 -2 TRUE Inferior 97.3890339426 3892
8 48 M N 2 52 exactly 5 NA 5 red blue 3 1 3 0 1 0 2 1 0 TRUE Equal 100 2763
8 48 M N 2 53 more-than 4 NA 4 red blue 2 1 1 1 1 1 4 0 0 FALSE Equal 100 3233
8 48 M N 2 54 exactly 5 NA 8 blue red 3 0 4 1 4 1 5 0 3 ? Superior 9.13838120104 3859
8 48 M N 2 55 exactly 4 NA 2 blue black 4 1 2 0 4 0 3 0 -2 FALSE Inferior 100 3756
8 48 M N 2 56 exactly 5 A 8 green blue 5 1 3 1 2 0 6 0 3 ? Superior 11.7493472585 3210
8 48 M N 2 57 less-than 4 NA 4 blue black 1 0 3 1 1 1 6 0 0 FALSE Equal 83.2898172324 6363
8 48 M N 2 58 less-than 6 NA 6 blue red 5 1 1 1 3 0 4 0 0 FALSE Equal 100 4084
8 48 M N 2 59 exactly 5 A 7 green yellow 2 1 5 0 5 1 5 0 2 ? Superior 17.4934725849 3090
8 48 M N 2 60 exactly 6 A 6 green red 1 0 4 0 6 1 4 0 0 TRUE Equal 100 3353
8 48 M N 2 61 less-than 5 NA 4 red green 3 0 2 0 6 0 4 1 -1 TRUE Inferior 1.82767624021 2948
8 48 M N 2 62 less-than 6 NA 3 blue black 2 1 2 0 2 0 4 0 -3 TRUE Inferior 10.9660574413 9787
8 48 M N 2 63 no-less-than 5 NA 5 green red 1 0 3 1 3 0 2 1 0 TRUE Equal 14.6214099217 7067
8 48 M N 2 64 more-than 4 NA 3 green blue 1 0 5 0 4 0 1 1 -1 FALSE Inferior 18.2767624021 9253
8 48 M N 2 65 no-less-than 4 NA 2 red blue 3 0 1 1 3 0 6 0 -2 FALSE Inferior 21.9321148825 5425
8 48 M N 2 66 less-than 4 NA 1 green yellow 6 0 1 0 1 1 2 0 -3 TRUE Inferior 86.9451697128 3085
8 48 M N 2 67 exactly 6 A 9 blue red 6 1 4 0 3 1 4 0 3 ? Superior 23.7597911227 4168
8 48 M N 2 68 no-more-than 6 NA 4 blue black 6 0 2 0 3 1 3 0 -2 TRUE Inferior 16.7101827676 3642
8 48 M N 2 69 less-than 6 NA 9 red yellow 3 1 3 1 1 0 3 1 3 FALSE Superior 18.7989556136 3078
8 48 M N 2 70 less-than 4 NA 3 red yellow 5 0 2 0 5 0 6 1 -1 TRUE Inferior 21.6710182768 2536
8 48 M N 2 71 less-than 6 NA 4 green blue 1 0 3 0 6 0 3 1 -2 TRUE Inferior 23.2375979112 3555
8 48 M N 2 72 no-less-than 4 NA 7 blue black 1 0 1 1 3 1 3 1 3 TRUE Superior 16.7101827676 3618
8 48 M N 2 73 no-less-than 5 NA 2 blue green 1 1 5 0 4 0 4 0 -3 FALSE Inferior 0 3971
8 48 M N 2 74 more-than 5 NA 5 green blue 1 1 6 0 3 1 1 1 0 FALSE Equal 9.13838120104 8492
8 48 M N 2 75 exactly 5 NA 3 green red 4 0 2 1 5 0 6 0 -2 FALSE Inferior 0 2976
8 48 M N 2 76 exactly 4 A 6 green red 4 1 5 0 2 1 2 0 2 ? Superior 13.0548302872 2589
8 48 M N 2 77 no-more-than 4 NA 5 red blue 6 0 4 0 2 1 3 1 1 FALSE Superior 89.817232376 4746
8 48 M N 2 78 more-than 6 NA 6 red yellow 2 1 2 0 2 1 2 1 0 FALSE Equal 19.0600522193 3205
8 48 M N 2 79 exactly 4 A 5 green yellow 4 1 5 0 1 0 1 1 1 ? Superior 79.634464752 3052
8 48 M N 2 80 no-more-than 6 NA 7 red green 4 0 3 1 1 1 3 1 1 FALSE Superior 21.6710182768 9360
8 48 M N 2 81 no-more-than 6 NA 6 blue black 6 0 3 1 3 1 2 0 0 TRUE Equal 80.1566579634 3228
8 48 M N 2 82 more-than 5 NA 3 blue green 6 0 1 1 3 0 3 0 -2 FALSE Inferior 16.1879895561 2652
8 48 M N 2 83 no-more-than 5 NA 3 blue yellow 5 1 2 0 1 0 5 0 -2 TRUE Inferior 89.2950391645 2833
8 48 M N 2 84 no-more-than 4 NA 7 green red 3 1 4 0 3 1 1 1 3 FALSE Superior 25.3263707572 2971
8 48 M N 2 85 more-than 6 NA 8 blue red 3 1 2 1 3 1 1 0 2 TRUE Superior 84.5953002611 2540
8 48 M N 2 86 less-than 4 NA 2 red green 3 0 1 0 3 1 2 0 -2 TRUE Inferior 88.2506527415 4762
8 48 M N 2 87 more-than 4 NA 2 red black 1 0 6 0 6 1 4 0 -2 FALSE Inferior 80.6788511749 7041
8 48 M N 2 88 more-than 4 NA 6 blue black 1 1 2 1 3 1 6 0 2 TRUE Superior 90.0783289817 2475
8 48 M N 2 89 less-than 6 NA 5 blue yellow 2 0 3 1 4 0 4 0 -1 TRUE Inferior 100 5260
8 48 M N 2 90 less-than 5 NA 6 red blue 1 1 4 1 5 0 1 1 1 FALSE Superior 97.6501305483 2922
8 48 M N 2 91 less-than 5 NA 7 red green 2 1 3 1 2 1 6 0 2 FALSE Superior 11.227154047 4531
8 48 M N 2 92 less-than 5 NA 2 blue green 2 0 6 0 2 0 2 1 -3 TRUE Inferior 93.9947780679 4011
8 48 M N 2 93 no-less-than 6 NA 8 blue red 4 0 2 0 4 1 4 1 2 TRUE Superior 9.92167101828 4025
8 48 M N 2 94 no-more-than 5 NA 4 red blue 4 0 6 0 4 0 1 1 -1 TRUE Inferior 16.4490861619 3405
8 48 M N 2 95 no-more-than 4 NA 4 blue black 5 0 2 1 2 1 2 0 0 TRUE Equal 95.0391644909 3274
8 48 M N 2 96 exactly 5 NA 4 blue black 2 1 1 0 6 0 1 0 -1 FALSE Inferior 0 2436
8 48 M N 2 97 more-than 4 NA 5 green red 2 1 3 1 6 0 2 0 1 TRUE Superior 100 2907
8 48 M N 2 98 no-less-than 5 NA 6 green black 3 1 6 0 3 1 4 0 1 TRUE Superior 5.74412532637 4971
8 48 M N 2 99 exactly 5 NA 7 green blue 2 1 4 1 4 0 1 1 2 ? Superior 14.0992167102 5314
8 48 M N 2 100 no-less-than 6 NA 9 green black 2 1 4 1 4 0 3 1 3 TRUE Superior 22.9765013055 2948
8 48 M N 2 101 more-than 5 NA 4 blue red 3 1 1 0 1 0 2 0 -1 FALSE Inferior 18.5378590078 2442
8 48 M N 2 102 no-less-than 4 NA 4 red green 3 1 1 0 5 0 1 1 0 TRUE Equal 85.6396866841 2977
