Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
2 41 F Y 1 50 less-than 5 NA 2 green red 1 0 6 0 3 1 1 0 -3 TRUE Inferior 17.2323759791 5531
2 41 F Y 1 51 more-than 6 NA 9 blue red 2 1 5 1 5 0 2 1 3 TRUE Superior 8.35509138381 1738
2 41 F Y 1 52 no-less-than 5 NA 4 red black 5 1 5 0 6 0 1 0 -1 FALSE Inferior 6.26631853786 3628
2 41 F Y 1 53 no-more-than 4 NA 5 green yellow 3 1 5 0 2 1 1 0 1 FALSE Superior 40.2088772846 1594
2 41 F Y 1 54 exactly 6 NA 9 red black 5 0 5 1 4 1 3 0 3 ? Superior 0.261096605744 5685
2 41 F Y 1 55 exactly 5 NA 5 blue black 1 1 6 0 1 1 3 1 0 TRUE Equal 100 3985
2 41 F Y 1 56 exactly 4 NA 1 blue yellow 1 0 3 0 1 1 3 0 -3 FALSE Inferior 0 6531
2 41 F Y 1 57 less-than 6 NA 7 green blue 4 1 3 0 3 1 5 0 1 FALSE Superior 94.2558746736 11522
2 41 F Y 1 58 exactly 4 A 4 blue red 4 1 4 0 3 0 3 0 0 TRUE Equal 100 7146
2 41 F Y 1 59 no-less-than 6 NA 7 red blue 2 1 5 0 1 1 4 1 1 TRUE Superior 3.91644908616 3797
2 41 F Y 1 60 exactly 4 NA 4 blue black 1 1 3 0 2 1 1 1 0 TRUE Equal 97.911227154 3961
2 41 F Y 1 61 more-than 4 NA 3 red yellow 4 0 5 1 2 0 5 0 -1 FALSE Inferior 3.13315926893 1861
2 41 F Y 1 62 no-less-than 6 NA 9 blue yellow 5 1 2 1 2 1 1 0 3 TRUE Superior 50.1305483029 2689
2 41 F Y 1 63 less-than 5 NA 6 green blue 3 1 5 0 1 1 2 1 1 FALSE Superior 27.4151436031 4009
2 41 F Y 1 64 no-less-than 6 NA 8 blue red 5 0 3 1 5 1 6 0 2 TRUE Superior 43.0809399478 4646
2 41 F Y 1 65 exactly 4 A 5 green yellow 1 0 1 1 4 1 3 0 1 ? Superior 79.634464752 3058
2 41 F Y 1 66 more-than 6 NA 5 blue green 5 0 3 1 4 0 3 0 -1 FALSE Inferior 39.6866840731 3827
2 41 F Y 1 67 no-less-than 4 NA 4 blue red 4 0 1 0 2 1 2 1 0 TRUE Equal 8.09399477807 5264
2 41 F Y 1 68 exactly 5 NA 3 green yellow 1 1 3 0 5 0 4 0 -2 FALSE Inferior 0 4906
2 41 F Y 1 69 no-less-than 5 NA 7 blue black 6 1 1 0 1 0 1 1 2 TRUE Superior 8.09399477807 5535
2 41 F Y 1 70 more-than 4 NA 5 red blue 1 1 5 0 2 1 2 1 1 TRUE Superior 100 4633
2 41 F Y 1 71 less-than 4 NA 3 red yellow 2 0 4 1 3 0 4 0 -1 TRUE Inferior 59.0078328982 4748
2 41 F Y 1 72 no-more-than 5 NA 5 red yellow 4 0 1 1 1 1 3 1 0 TRUE Equal 100 6274
2 41 F Y 1 73 exactly 6 NA 4 blue green 1 1 5 0 1 0 2 0 -2 FALSE Inferior 17.2323759791 1478
2 41 F Y 1 74 no-less-than 6 NA 5 green black 4 0 6 0 4 0 1 1 -1 FALSE Inferior 89.5561357702 3312
2 41 F Y 1 75 less-than 6 NA 5 blue black 6 0 3 0 3 1 5 0 -1 TRUE Inferior 13.0548302872 2534
2 41 F Y 1 76 no-less-than 6 NA 6 green yellow 1 1 6 0 4 1 1 1 0 TRUE Equal 90.6005221932 6026
