Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
6 55 F N 1 27 no-more-than 5 NA 8 blue green 2 0 3 1 3 1 2 1 3 FALSE Superior 0 5194
6 55 F N 1 28 no-less-than 6 NA 6 green yellow 6 0 2 1 4 1 3 0 0 TRUE Equal 100 6421
6 55 F N 1 29 more-than 5 NA 4 blue green 5 1 4 0 4 0 2 0 -1 FALSE Inferior 0 8264
6 55 F N 1 30 less-than 5 NA 3 green blue 2 1 1 0 3 0 2 0 -2 TRUE Inferior 100 4026
6 55 F N 1 31 exactly 5 NA 2 red black 3 0 3 0 4 1 1 0 -3 FALSE Inferior 0 4678
6 55 F N 1 32 no-more-than 4 NA 5 red black 3 1 2 1 5 0 4 0 1 FALSE Superior 0 6043
6 55 F N 1 33 no-more-than 5 NA 3 blue red 2 1 6 0 1 0 2 0 -2 TRUE Inferior 100 8188
6 55 F N 1 34 no-less-than 6 NA 3 blue red 4 0 2 0 3 1 4 0 -3 FALSE Inferior 0.261096605744 6163
6 55 F N 1 35 less-than 5 NA 4 red yellow 4 1 1 0 2 0 1 0 -1 TRUE Inferior 100 5417
6 55 F N 1 36 exactly 4 NA 3 red black 3 0 4 1 6 0 1 0 -1 FALSE Inferior 100 2875
6 55 F N 1 37 more-than 4 NA 7 red yellow 2 1 2 1 3 1 6 0 3 TRUE Superior 100 6490
6 55 F N 1 38 exactly 4 A 5 blue black 1 1 4 1 3 0 3 0 1 ? Superior 0 7734
6 55 F N 1 39 exactly 5 A 8 red blue 3 1 2 0 1 0 5 1 3 ? Superior 0 4452
6 55 F N 1 40 less-than 6 NA 6 red yellow 6 0 2 0 1 1 5 1 0 FALSE Equal 0 5377
6 55 F N 1 41 exactly 6 NA 5 red blue 6 1 3 0 2 0 3 0 -1 FALSE Inferior 100 9233
6 55 F N 1 42 less-than 4 NA 5 blue yellow 2 1 1 0 1 1 2 1 1 FALSE Superior 0 8773
6 55 F N 1 43 exactly 5 NA 6 red green 4 0 5 0 3 1 3 1 1 ? Superior 0 3248
6 55 F N 1 44 less-than 5 NA 2 red blue 1 0 3 1 4 0 4 0 -3 TRUE Inferior 100 3925
6 55 F N 1 45 no-less-than 5 NA 7 blue yellow 1 0 4 1 4 0 3 1 2 TRUE Superior 100 12771
6 55 F N 1 46 more-than 5 NA 5 green yellow 2 1 2 0 3 1 3 0 0 FALSE Equal 0 5469
6 55 F N 1 47 exactly 4 NA 6 blue black 3 1 4 0 3 0 3 1 2 ? Superior 0 3266
6 55 F N 1 48 no-more-than 6 NA 5 green yellow 2 0 2 0 1 1 5 0 -1 TRUE Inferior 100 6412
6 55 F N 1 49 no-less-than 6 NA 5 blue red 2 1 2 0 3 0 5 0 -1 FALSE Inferior 100 23930
6 55 F N 1 50 less-than 5 NA 5 red black 1 1 2 1 3 0 2 1 0 FALSE Equal 0 4817
6 55 F N 1 51 less-than 6 NA 5 blue yellow 2 0 2 0 5 1 2 0 -1 TRUE Inferior 100 5861
6 55 F N 1 52 no-less-than 4 NA 6 red yellow 2 1 2 1 2 1 4 0 2 TRUE Superior 100 22601
6 55 F N 1 53 less-than 5 NA 8 red blue 1 1 4 0 3 1 4 1 3 FALSE Superior 100 8075
6 55 F N 1 54 more-than 5 NA 8 red black 3 1 3 1 6 0 2 1 3 TRUE Superior 100 5684
6 55 F N 1 55 more-than 6 NA 8 green black 3 1 2 0 5 1 4 0 2 TRUE Superior 100 3105
6 55 F N 1 56 no-more-than 4 NA 4 green blue 2 0 2 1 6 0 2 1 0 TRUE Equal 98.6945169713 7995
6 55 F N 1 57 no-less-than 4 NA 2 blue green 4 0 3 1 4 0 4 0 -2 FALSE Inferior 99.7389033943 7386
6 55 F N 1 58 more-than 4 NA 5 blue red 2 0 3 1 2 1 1 0 1 TRUE Superior 100 6901
6 55 F N 1 59 more-than 4 NA 4 red yellow 1 1 1 1 5 0 2 1 0 FALSE Equal 1.04438642298 4937
6 55 F N 1 60 exactly 5 A 7 green yellow 5 0 2 1 5 1 1 0 2 ? Superior 0 4125
6 55 F N 1 61 exactly 5 NA 4 red green 3 1 4 0 4 0 6 0 -1 FALSE Inferior 0.783289817232 7123
6 55 F N 1 62 exactly 5 NA 3 blue red 6 0 4 0 5 0 5 1 -2 FALSE Inferior 100 2685
6 55 F N 1 63 more-than 4 NA 1 blue black 4 1 6 0 5 0 2 0 -3 FALSE Inferior 0 3263
6 55 F N 1 64 more-than 5 NA 7 green red 1 1 6 1 1 0 3 0 2 TRUE Superior 100 3315
6 55 F N 1 65 exactly 6 NA 4 blue yellow 2 0 1 0 2 0 3 1 -2 FALSE Inferior 0 3324
6 55 F N 1 66 exactly 4 A 7 green blue 4 0 3 1 4 1 5 0 3 ? Superior 0 2885
6 55 F N 1 67 more-than 5 NA 3 blue yellow 4 0 1 0 3 0 6 1 -2 FALSE Inferior 100 3201
6 55 F N 1 68 exactly 6 A 8 green red 6 1 2 1 2 0 1 0 2 ? Superior 0 2812
6 55 F N 1 69 no-more-than 5 NA 6 red yellow 3 0 3 1 3 1 1 0 1 FALSE Superior 0 5700
6 55 F N 1 70 no-less-than 6 NA 4 blue green 6 1 6 0 1 0 4 0 -2 FALSE Inferior 100 4602
6 55 F N 1 71 exactly 4 NA 4 green red 1 1 2 1 3 0 1 1 0 TRUE Equal 100 5084
6 55 F N 1 72 less-than 6 NA 3 green black 6 0 1 1 4 0 2 0 -3 TRUE Inferior 100 3512
6 55 F N 1 73 no-less-than 5 NA 8 red black 1 0 2 1 6 1 6 0 3 TRUE Superior 100 14932
6 55 F N 1 74 no-less-than 6 NA 8 green red 5 0 3 0 4 1 4 1 2 TRUE Superior 100 5355
6 55 F N 1 75 exactly 6 NA 3 blue red 4 0 6 1 4 0 5 0 -3 FALSE Inferior 100 3115
6 55 F N 1 76 exactly 5 NA 7 red blue 6 0 3 1 4 1 5 0 2 ? Superior 0 2930
6 55 F N 1 77 more-than 5 NA 2 red yellow 2 0 3 1 4 0 6 0 -3 FALSE Inferior 0 4172
6 55 F N 1 78 less-than 5 NA 6 green blue 2 1 1 0 2 1 2 1 1 FALSE Superior 0 4275
6 55 F N 1 79 less-than 4 NA 3 green red 6 0 1 0 2 0 5 1 -1 TRUE Inferior 0 4380
6 55 F N 1 80 less-than 6 NA 8 green red 3 1 3 1 2 1 3 0 2 FALSE Superior 0 6268
6 55 F N 1 81 exactly 5 A 5 green blue 2 0 1 0 5 1 5 0 0 TRUE Equal 100 2511
6 55 F N 1 82 no-less-than 4 NA 7 red yellow 1 1 3 1 3 1 6 0 3 TRUE Superior 100 6422
6 55 F N 1 83 less-than 4 NA 6 blue red 2 1 2 1 2 1 2 0 2 FALSE Superior 0 4216
6 55 F N 1 84 less-than 6 NA 9 blue yellow 2 0 4 0 4 1 5 1 3 FALSE Superior 0 3324
6 55 F N 1 85 no-less-than 4 NA 4 green red 2 1 5 0 1 1 1 1 0 TRUE Equal 100 8043
6 55 F N 1 86 less-than 4 NA 2 blue black 4 1 6 0 4 0 3 0 -2 TRUE Inferior 0 4059
6 55 F N 1 87 no-more-than 6 NA 9 red yellow 6 0 2 1 3 1 4 1 3 FALSE Superior 0 5797
6 55 F N 1 88 exactly 6 NA 8 red yellow 3 1 2 0 4 1 1 1 2 ? Superior 0 3369
6 55 F N 1 89 no-more-than 5 NA 7 blue yellow 2 0 4 1 6 0 3 1 2 FALSE Superior 0 5109
6 55 F N 1 90 more-than 6 NA 7 red yellow 5 1 5 0 1 0 2 1 1 TRUE Superior 100 3634
6 55 F N 1 91 no-more-than 6 NA 3 blue green 6 0 6 0 2 1 1 0 -3 TRUE Inferior 100 8331
6 55 F N 1 92 more-than 4 NA 6 blue yellow 3 1 2 1 3 0 1 1 2 TRUE Superior 100 4553
6 55 F N 1 93 less-than 4 NA 7 red blue 2 1 3 1 5 0 2 1 3 FALSE Superior 0 3740
6 55 F N 1 94 exactly 5 NA 8 green blue 3 1 2 1 3 1 6 0 3 ? Superior 0 3011
6 55 F N 1 95 no-less-than 6 NA 7 red blue 1 1 4 1 6 0 2 1 1 TRUE Superior 100 7492
6 55 F N 1 96 no-more-than 6 NA 4 red black 1 0 4 1 5 0 6 0 -2 TRUE Inferior 100 5336
6 55 F N 1 97 exactly 4 NA 1 blue red 4 0 5 1 2 0 1 0 -3 FALSE Inferior 0 2620
6 55 F N 1 98 exactly 4 NA 5 red yellow 2 1 2 0 1 1 2 1 1 ? Superior 0.261096605744 2867
6 55 F N 1 99 less-than 4 NA 1 blue red 4 0 2 0 4 0 4 1 -3 TRUE Inferior 0 3465
6 55 F N 1 100 exactly 6 NA 6 green black 4 1 1 0 5 0 2 1 0 TRUE Equal 100 3254
6 55 F N 1 101 no-less-than 6 NA 9 green black 4 1 5 1 6 0 1 0 3 TRUE Superior 100 4912
6 55 F N 1 102 more-than 4 NA 3 green yellow 1 0 5 1 5 0 5 0 -1 FALSE Inferior 100 3803
6 55 F N 1 103 no-more-than 5 NA 5 red yellow 5 0 2 1 3 1 6 0 0 TRUE Equal 100 4563
6 55 F N 1 104 exactly 5 NA 5 blue black 1 1 3 1 1 0 1 1 0 TRUE Equal 100 3196
6 55 F N 1 105 exactly 6 NA 7 blue black 5 1 6 0 2 1 3 0 1 ? Superior 0 3500
6 55 F N 1 106 more-than 6 NA 9 blue yellow 3 1 5 0 3 1 3 1 3 TRUE Superior 100 9777
6 55 F N 1 107 more-than 5 NA 6 blue green 3 1 4 0 2 1 1 1 1 TRUE Superior 100 4398
6 55 F N 1 108 no-more-than 6 NA 7 green yellow 5 1 2 0 2 1 1 0 1 FALSE Superior 0 8265
6 55 F N 1 109 no-more-than 5 NA 4 green red 4 0 5 1 3 0 3 0 -1 TRUE Inferior 100 4076
6 55 F N 1 110 less-than 5 NA 7 green yellow 4 1 1 0 3 1 6 0 2 FALSE Superior 0 3323
6 55 F N 1 111 no-less-than 5 NA 4 blue yellow 5 1 2 0 4 0 2 0 -1 FALSE Inferior 100 6083
6 55 F N 1 112 no-less-than 5 NA 2 green blue 3 0 2 0 6 1 5 0 -3 FALSE Inferior 0 2620
6 55 F N 1 113 no-less-than 5 NA 6 blue green 3 1 1 1 2 1 2 0 1 TRUE Superior 0 5195
6 55 F N 1 114 more-than 6 NA 4 green blue 5 0 2 1 6 0 6 0 -2 FALSE Inferior 0 3497
6 55 F N 1 115 exactly 6 A 9 green yellow 3 1 5 0 6 1 5 0 3 ? Superior 0 2477
6 55 F N 1 116 exactly 6 NA 6 red green 1 1 6 0 3 0 5 1 0 TRUE Equal 99.7389033943 2698
6 55 F N 1 117 no-more-than 4 NA 6 blue black 2 1 2 0 1 1 3 1 2 FALSE Superior 0 4401
6 55 F N 1 118 more-than 6 NA 6 blue green 2 0 6 0 3 1 3 1 0 FALSE Equal 0 5821
6 55 F N 1 119 no-less-than 4 NA 3 green black 4 0 4 0 6 0 3 1 -1 FALSE Inferior 0 16906
6 55 F N 1 120 exactly 4 NA 4 green black 1 1 3 1 2 0 2 0 0 TRUE Equal 100 3826
6 55 F N 2 1 no-more-than 6 NA 9 blue green 4 1 2 1 3 1 1 0 3 FALSE Superior 0 8010
6 55 F N 2 2 exactly 5 A 7 green blue 2 1 1 0 2 0 5 1 2 ? Superior 0 3587
6 55 F N 2 3 no-more-than 5 NA 4 red black 4 0 1 0 4 0 6 1 -1 TRUE Inferior 0 5434
6 55 F N 2 4 more-than 5 NA 4 blue yellow 3 0 5 1 2 0 2 0 -1 FALSE Inferior 0 3979
6 55 F N 2 5 no-less-than 6 NA 5 green red 1 0 2 0 6 1 2 0 -1 FALSE Inferior 100 6533
6 55 F N 2 6 no-more-than 5 NA 6 red yellow 1 1 2 1 3 1 1 0 1 FALSE Superior 0 5258
6 55 F N 2 7 exactly 4 NA 6 green yellow 2 0 2 0 3 1 3 1 2 ? Superior 0 3067
6 55 F N 2 8 no-less-than 5 NA 6 blue black 2 1 1 1 2 0 3 1 1 TRUE Superior 100 17627
6 55 F N 2 9 no-more-than 4 NA 5 red green 2 1 1 1 2 0 2 1 1 FALSE Superior 0 9930
6 55 F N 2 10 less-than 5 NA 7 red blue 4 1 2 1 1 1 6 0 2 FALSE Superior 0 4349
6 55 F N 2 11 more-than 5 NA 5 green yellow 1 1 4 0 1 1 3 1 0 FALSE Equal 0 3978
6 55 F N 2 12 no-less-than 4 NA 7 blue red 3 1 2 1 3 0 2 1 3 TRUE Superior 0 26915
6 55 F N 2 13 less-than 6 NA 6 green black 3 0 2 1 4 1 3 0 0 FALSE Equal 0 5129
6 55 F N 2 14 no-more-than 4 NA 7 red black 5 0 2 1 3 1 2 1 3 FALSE Superior 0 8364
6 55 F N 2 15 no-more-than 6 NA 7 blue green 3 1 4 0 3 1 1 1 1 FALSE Superior 0 6612
6 55 F N 2 16 less-than 4 NA 1 green blue 5 0 5 1 1 0 1 0 -3 TRUE Inferior 0 5753
6 55 F N 2 17 no-more-than 4 NA 6 green red 3 1 1 1 4 0 2 1 2 FALSE Superior 0 4503
6 55 F N 2 18 no-more-than 5 NA 5 blue red 1 1 3 0 1 1 3 1 0 TRUE Equal 100 11657
6 55 F N 2 19 exactly 6 NA 7 red blue 3 1 1 1 6 0 3 1 1 ? Superior 0 3755
6 55 F N 2 20 more-than 5 NA 2 blue black 2 0 1 0 3 1 1 0 -3 FALSE Inferior 0 3819
6 55 F N 2 21 less-than 4 NA 3 red green 4 0 5 0 5 1 1 0 -1 TRUE Inferior 0 9504
6 55 F N 2 22 no-more-than 4 NA 4 red blue 1 1 2 1 3 0 1 1 0 TRUE Equal 100 7252
6 55 F N 2 23 less-than 4 NA 4 red green 1 1 1 1 2 1 3 0 0 FALSE Equal 0 6099
6 55 F N 2 24 no-less-than 5 NA 4 green red 4 0 6 0 3 1 6 0 -1 FALSE Inferior 0 12995
6 55 F N 2 25 exactly 5 NA 2 blue black 4 0 4 1 1 0 2 0 -3 FALSE Inferior 0 4498
6 55 F N 2 26 exactly 6 NA 4 green blue 2 1 5 0 3 0 5 0 -2 FALSE Inferior 0 4830
6 55 F N 2 27 less-than 5 NA 2 red blue 2 0 6 1 4 0 6 0 -3 TRUE Inferior 0 3497
6 55 F N 2 28 less-than 5 NA 8 green yellow 3 1 2 1 3 0 3 1 3 FALSE Superior 0 3130
6 55 F N 2 29 no-more-than 6 NA 6 blue black 1 1 3 0 4 1 1 1 0 TRUE Equal 100 5172
6 55 F N 2 30 exactly 6 NA 9 blue green 3 0 5 1 2 1 2 1 3 ? Superior 0 5533
6 55 F N 2 31 no-less-than 4 NA 3 blue green 1 0 6 0 6 0 1 1 -1 FALSE Inferior 0 12402
6 55 F N 2 32 no-less-than 4 NA 2 blue red 4 1 6 0 6 0 5 0 -2 FALSE Inferior 100 7394
6 55 F N 2 33 more-than 6 NA 8 red green 4 1 4 1 3 0 3 0 2 TRUE Superior 100 5619
6 55 F N 2 34 no-more-than 5 NA 3 blue red 4 0 4 1 5 0 6 0 -2 TRUE Inferior 100 10574
6 55 F N 2 35 exactly 6 NA 6 green red 2 1 3 0 4 1 1 0 0 TRUE Equal 100 3820
6 55 F N 2 36 exactly 6 A 7 red black 3 0 1 1 3 0 6 1 1 ? Superior 0 3536
6 55 F N 2 37 exactly 4 NA 1 blue black 4 0 1 0 4 1 6 0 -3 FALSE Inferior 0 3299
6 55 F N 2 38 exactly 6 NA 3 blue green 2 0 4 1 6 0 5 0 -3 FALSE Inferior 0 5759
6 55 F N 2 39 no-less-than 5 NA 3 blue black 4 0 3 0 5 1 4 0 -2 FALSE Inferior 100 13754
6 55 F N 2 40 less-than 4 NA 5 red green 1 1 2 1 2 1 4 0 1 FALSE Superior 0 3538
6 55 F N 2 41 exactly 5 NA 6 red green 2 1 4 1 5 0 1 0 1 ? Superior 0 3035
6 55 F N 2 42 no-more-than 4 NA 1 green red 4 0 4 0 6 0 4 1 -3 TRUE Inferior 100 5553
6 55 F N 2 43 exactly 4 NA 2 blue red 3 0 1 1 1 0 2 0 -2 FALSE Inferior 0 4415
6 55 F N 2 44 exactly 4 NA 7 red blue 6 0 2 1 3 1 2 1 3 ? Superior 0.261096605744 2823
6 55 F N 2 45 less-than 6 NA 3 red black 1 1 1 0 6 0 3 0 -3 TRUE Inferior 100 4580
6 55 F N 2 46 less-than 6 NA 9 green black 2 1 2 1 5 1 5 0 3 FALSE Superior 0.783289817232 3012
6 55 F N 2 47 no-less-than 6 NA 3 blue black 2 1 5 0 4 0 4 0 -3 FALSE Inferior 1.56657963446 8115
6 55 F N 2 48 more-than 5 NA 7 blue red 1 0 2 1 4 1 1 1 2 TRUE Superior 100 5267
6 55 F N 2 49 no-less-than 6 NA 8 blue green 4 0 4 1 4 0 4 1 2 TRUE Superior 45.6919060052 12355
6 55 F N 2 50 exactly 4 A 7 green blue 4 1 6 0 4 0 3 1 3 ? Superior 1.04438642298 5244
6 55 F N 2 51 exactly 5 A 6 red black 1 1 3 0 5 1 5 0 1 ? Superior 0 2817
6 55 F N 2 52 more-than 6 NA 4 blue yellow 6 0 6 0 2 0 5 1 -2 FALSE Inferior 0 3228
6 55 F N 2 53 no-more-than 6 NA 5 blue green 3 0 4 0 6 1 2 0 -1 TRUE Inferior 100 11843
6 55 F N 2 54 more-than 6 NA 5 green yellow 3 0 5 1 1 0 6 0 -1 FALSE Inferior 0 3306
6 55 F N 2 55 more-than 4 NA 6 blue black 3 1 3 0 2 0 3 1 2 TRUE Superior 100 4797
6 55 F N 2 56 exactly 4 A 4 red yellow 4 0 6 0 3 0 4 1 0 TRUE Equal 100 2587
6 55 F N 2 57 more-than 5 NA 8 red yellow 4 1 6 0 3 0 4 1 3 TRUE Superior 100 3051
6 55 F N 2 58 no-more-than 6 NA 3 blue green 6 1 4 0 4 0 6 0 -3 TRUE Inferior 100 5761
6 55 F N 2 59 no-less-than 4 NA 4 green yellow 3 1 1 1 2 0 2 0 0 TRUE Equal 100 8812
6 55 F N 2 60 no-less-than 5 NA 5 red black 1 1 2 0 1 1 3 1 0 TRUE Equal 100 3443
6 55 F N 2 61 no-more-than 4 NA 2 blue black 4 0 5 0 3 1 5 0 -2 TRUE Inferior 100 3877
6 55 F N 2 62 exactly 4 NA 5 red blue 3 1 6 0 1 1 1 1 1 ? Superior 0 2896
6 55 F N 2 63 exactly 6 A 8 green red 6 1 2 1 2 0 2 0 2 ? Superior 0 3150
6 55 F N 2 64 exactly 4 NA 4 green blue 2 1 1 1 1 1 6 0 0 TRUE Equal 100 3035
6 55 F N 2 65 more-than 6 NA 9 red blue 3 1 1 0 3 1 3 1 3 TRUE Superior 100 3025
6 55 F N 2 66 less-than 6 NA 5 green red 5 0 5 1 3 0 5 0 -1 TRUE Inferior 100 2861
6 55 F N 2 67 less-than 4 NA 7 green blue 2 1 3 1 2 0 2 1 3 FALSE Superior 0 7076
6 55 F N 2 68 no-less-than 4 NA 1 green black 5 1 2 0 5 0 5 0 -3 FALSE Inferior 100 9672
6 55 F N 2 69 no-more-than 6 NA 8 red black 1 0 1 1 3 1 4 1 2 FALSE Superior 0 12413
6 55 F N 2 70 less-than 5 NA 6 red yellow 3 1 4 0 4 0 3 1 1 FALSE Superior 0 3524
6 55 F N 2 71 more-than 4 NA 4 blue black 1 1 1 0 1 1 2 1 0 FALSE Equal 0 4017
6 55 F N 2 72 more-than 4 NA 7 blue red 1 1 3 1 3 1 2 0 3 TRUE Superior 100 2967
6 55 F N 2 73 exactly 6 A 6 blue yellow 2 0 6 0 6 1 5 0 0 TRUE Equal 100 2681
6 55 F N 2 74 exactly 5 A 8 green yellow 3 1 6 0 5 1 2 0 3 ? Superior 0 3077
6 55 F N 2 75 no-less-than 6 NA 6 blue yellow 3 1 2 0 3 1 5 0 0 TRUE Equal 100 6521
6 55 F N 2 76 no-less-than 5 NA 2 red blue 6 0 2 1 5 0 5 0 -3 FALSE Inferior 0 13547
6 55 F N 2 77 exactly 4 A 5 blue yellow 4 1 1 0 4 0 1 1 1 ? Superior 0 2980
6 55 F N 2 78 more-than 4 NA 3 green red 2 1 3 0 4 0 4 0 -1 FALSE Inferior 0 3691
6 55 F N 2 79 no-less-than 4 NA 6 red black 6 0 3 1 1 1 2 1 2 TRUE Superior 0 3885
6 55 F N 2 80 less-than 5 NA 5 red blue 6 0 1 1 3 1 1 1 0 FALSE Equal 0 2991
6 55 F N 2 81 exactly 5 NA 8 red blue 4 1 2 0 2 0 4 1 3 ? Superior 0 2676
6 55 F N 2 82 exactly 5 NA 4 red blue 1 0 1 0 5 0 6 1 -1 FALSE Inferior 0 3260
6 55 F N 2 83 more-than 4 NA 1 red black 5 1 3 0 3 0 3 0 -3 FALSE Inferior 100 2666
6 55 F N 2 84 no-more-than 5 NA 8 green yellow 1 1 4 1 3 0 3 1 3 FALSE Superior 0 5167
6 55 F N 2 85 no-more-than 4 NA 3 green blue 2 0 2 0 4 0 1 1 -1 TRUE Inferior 100 12291
6 55 F N 2 86 less-than 6 NA 7 red blue 3 0 3 1 1 0 4 1 1 FALSE Superior 0 4544
6 55 F N 2 87 exactly 5 NA 3 red green 4 0 1 1 4 0 4 0 -2 FALSE Inferior 0 3925
6 55 F N 2 88 more-than 5 NA 3 green yellow 4 1 3 0 1 0 1 0 -2 FALSE Inferior 0 3579
6 55 F N 2 89 less-than 6 NA 4 green yellow 5 1 2 0 2 0 2 0 -2 TRUE Inferior 100 4889
6 55 F N 2 90 no-more-than 5 NA 2 green red 4 0 5 0 1 1 1 0 -3 TRUE Inferior 100 3765
6 55 F N 2 91 exactly 5 NA 5 green yellow 2 0 2 0 2 1 3 1 0 TRUE Equal 100 3315
6 55 F N 2 92 no-more-than 5 NA 7 red blue 6 0 3 0 4 1 3 1 2 FALSE Superior 0 3810
6 55 F N 2 93 less-than 5 NA 4 red yellow 6 0 2 0 4 1 5 0 -1 TRUE Inferior 100 3293
6 55 F N 2 94 exactly 6 NA 5 green red 4 0 3 0 2 0 4 1 -1 FALSE Inferior 0 3180
6 55 F N 2 95 exactly 4 A 6 blue black 4 1 2 1 4 0 4 0 2 ? Superior 0 3137
6 55 F N 2 96 more-than 5 NA 6 red blue 3 1 3 1 2 0 6 0 1 TRUE Superior 100 2916
6 55 F N 2 97 exactly 4 NA 3 green blue 4 0 5 0 5 1 3 0 -1 FALSE Inferior 0 2651
6 55 F N 2 98 exactly 5 NA 5 blue red 1 1 4 1 3 0 2 0 0 TRUE Equal 100 3373
6 55 F N 2 99 no-less-than 5 NA 7 green yellow 3 0 2 1 2 1 3 1 2 TRUE Superior 100 13136
6 55 F N 2 100 more-than 4 NA 2 red blue 2 0 4 1 3 0 3 0 -2 FALSE Inferior 0 4588
6 55 F N 2 101 less-than 5 NA 3 blue yellow 1 0 4 0 2 1 4 0 -2 TRUE Inferior 100 3093
6 55 F N 2 102 no-less-than 6 NA 4 red green 4 1 5 0 1 0 2 0 -2 FALSE Inferior 0 12040
6 55 F N 2 103 exactly 6 NA 8 blue yellow 3 0 4 1 2 1 2 1 2 ? Superior 0 2811
6 55 F N 2 104 no-less-than 4 NA 5 red green 3 0 2 1 1 1 2 1 1 TRUE Superior 0 3564
6 55 F N 2 105 exactly 6 A 9 green red 1 0 6 1 3 1 3 0 3 ? Superior 0 3673
6 55 F N 2 106 no-less-than 6 NA 7 red green 2 0 6 0 5 1 2 1 1 TRUE Superior 0 6205
6 55 F N 2 107 more-than 6 NA 7 blue yellow 1 1 4 0 2 1 4 1 1 TRUE Superior 100 5313
6 55 F N 2 108 exactly 5 NA 7 green blue 4 1 6 0 1 0 3 1 2 ? Superior 0 2837
6 55 F N 2 109 exactly 4 NA 4 blue red 1 1 2 1 4 0 1 1 0 TRUE Equal 100 3843
6 55 F N 2 110 no-more-than 6 NA 4 blue green 6 1 4 0 6 0 1 0 -2 TRUE Inferior 100 4907
6 55 F N 2 111 more-than 6 NA 6 red green 3 1 6 0 1 0 3 1 0 FALSE Equal 0 3645
6 55 F N 2 112 exactly 6 NA 6 red black 1 0 2 1 4 0 4 1 0 TRUE Equal 100 2624
6 55 F N 2 113 less-than 6 NA 8 blue red 1 0 3 1 5 0 5 1 2 FALSE Superior 0 3277
6 55 F N 2 114 less-than 4 NA 2 green black 5 0 1 1 6 0 1 0 -2 TRUE Inferior 100 3224
